strategy,symbol,trades,exposure,full_ann_pct,oos_sharpe,oos_hold_sharpe,oos_sharpe_gap,is_excess_ann_pct,is_t,is_p,oos_excess_ann_pct,oos_t,oos_p,bonferroni_alpha,bonferroni_t_bar,beats_bonferroni,beats_fdr
Turtle breakout,AAPL,62.0,0.49689737470167067,-10.77186965156193,0.8017835920418316,0.87676848310913,-0.07498489106729844,-9.400167920577363,-1.4117160952666252,0.15803357224285097,-12.832699910478409,-1.2881758163894237,0.1976847682959919,0.00014367816091954023,3.8017491435230113,False,False
Regime-filtered trend,GLD,63.5,0.40310262529832935,-4.690268142237999,0.8769095766520272,0.9492956056479085,-0.07238602899588131,-3.296042510918757,-0.7893827140633288,0.4298883558716675,-6.784938072206871,-1.2710217108307198,0.2037209249881753,0.00014367816091954023,3.8017491435230113,False,False
Volatility-targeted trend,QQQ,34.085599765284904,0.6837729113989599,-8.597841702725967,0.9685036532030271,0.8819074032771961,0.08659624992583104,-8.473391798942687,-2.396835224623283,0.016537358610937858,-8.78481392973609,-1.2635835848248484,0.2063795284751726,0.00014367816091954023,3.8017491435230113,False,False
Turn of month,IWM,200.0,0.2863961813842482,-10.66750626380177,0.17242875540002775,0.5090921025975671,-0.3366633471975393,-10.531237743695202,-2.0935272349269782,0.03630211548094331,-10.872234655718154,-1.2557737343197708,0.20919801711546238,0.00014367816091954023,3.8017491435230113,False,False
Bollinger reversion,JPM,76.0,0.2100238663484487,-10.689704583312956,0.5080437474020449,0.7018389436765345,-0.1937951962744896,-10.262140610671104,-1.6198233957515145,0.10527021907401002,-11.332072200513823,-1.2432932052359926,0.21375980716385445,0.00014367816091954023,3.8017491435230113,False,False
Sell in May,GLD,16.5,0.4909307875894988,-3.46802863505771,0.8367927617142155,0.9492956056479085,-0.11250284393369303,-1.965135463473184,-0.5601193241964043,0.5753980503881597,-5.72595953501893,-1.2361396502808915,0.21640665863935427,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,XOM,47.5,0.5649164677804296,-7.909280348559247,0.49662897974790826,0.6889250736096219,-0.1922960938617136,-5.983157949230318,-1.3847542394790713,0.16612762772016,-10.803066390561792,-1.2281053541754519,0.21940742137760294,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,SPY,40.5,0.7164677804295942,-6.84806936420284,0.7205957426295285,0.8195964811093545,-0.09900073847982593,-6.51836628690044,-2.050584602183389,0.040307417143866875,-7.343411801129683,-1.2113601350999652,0.2257574108231577,0.00014367816091954023,3.8017491435230113,False,False
Ensemble vote,XOM,208.5,0.4770883054892601,-8.049856200625257,0.5051377572469115,0.6889250736096219,-0.1837873163627104,-5.752269285344385,-1.1778109348347132,0.238871988322078,-11.501726625912832,-1.2097709856075536,0.22636678253759346,0.00014367816091954023,3.8017491435230113,False,False
Time-series momentum,NVDA,19.5,0.7575178997613365,-7.886755240814071,1.2251030896871726,1.3108354985960402,-0.08573240890886757,-6.9831563259282845,-0.9133028917439417,0.36108326191211293,-9.24431275033483,-1.2041626822426674,0.22852670650362117,0.00014367816091954023,3.8017491435230113,False,False
Ensemble vote,QQQ,221.5,0.6460620525059666,-10.713072887453407,0.8626948472556007,0.8819074032771961,-0.01921255602159533,-11.612389480132371,-2.6369509584973243,0.008365492476272829,-9.361949093792955,-1.1946233665856956,0.232234215588504,0.00014367816091954023,3.8017491435230113,False,False
Bollinger reversion,MSFT,69.0,0.17446300715990454,-11.181450038284376,0.6359118794485257,0.758518520439947,-0.12260664099142138,-11.099387939176019,-1.7666460224841098,0.07728752835924046,-11.304739273205238,-1.1859618973495676,0.2356373471025579,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,JNJ,52.5,0.594272076372315,-8.719715536142512,0.5235717438739544,0.6971368036331438,-0.17356505975918934,-10.131547349920558,-3.1956927180928743,0.0013949558840613552,-6.598594262754346,-1.185703326952657,0.23573948023087077,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,NVDA,35.5,0.7286396181384248,-5.419122343333804,1.2467417523901045,1.3108354985960402,-0.06409374620593566,-1.0147661480759773,-0.11858602137457341,0.9056033405254491,-12.036180784835258,-1.1806899997522138,0.2377258956164685,0.00014367816091954023,3.8017491435230113,False,False
Volatility breakout,AAPL,114.5,0.5073985680190931,-11.476775381377378,0.8746318866935884,0.87676848310913,-0.0021365964155416473,-11.381231212428567,-1.7281344581704767,0.08396412096038808,-11.620319936279571,-1.1683768530714196,0.2426547874739058,0.00014367816091954023,3.8017491435230113,False,False
Stochastic reversion,KO,80.0,0.4054892601431981,-4.04436106587758,0.400207325500738,0.5980152216433454,-0.1978078961426074,-2.937711912704436,-0.7818841472363973,0.43428266234389024,-5.706979118583947,-1.1513978539414327,0.24956859632223494,0.00014367816091954023,3.8017491435230113,False,False
Volatility-targeted trend,SPY,26.216928267628766,0.7447638716502204,-6.703859745979628,0.8335607391298211,0.8195964811093545,0.013964258020466636,-6.696808205886382,-2.0729647263589066,0.0381755624311797,-6.7144539056776615,-1.1443146727769629,0.2524931603942666,0.00014367816091954023,3.8017491435230113,False,False
Buy the dip,JPM,104.5,0.45584725536992843,-7.645936843950352,0.5468921547498151,0.7018389436765345,-0.15494678892671943,-7.49932526559903,-1.5980901822853457,0.110022908267704,-7.866204537829426,-1.1418783139721829,0.2535046039345179,0.00014367816091954023,3.8017491435230113,False,False
Ensemble vote,AAPL,187.5,0.5847255369928401,-11.79698365420912,0.8427861101594141,0.87676848310913,-0.033982372949715955,-12.406003045493307,-1.9526663752073776,0.05085914049410878,-10.88199932381502,-1.1338464865824016,0.25685894749422333,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,AAPL,44.5,0.6749403341288783,-10.663043904176613,0.762723499682213,0.87676848310913,-0.11404498342691705,-12.455732869453968,-2.168786609633831,0.03009888830648033,-7.969726850608781,-1.1280620508593018,0.25929371451337957,0.00014367816091954023,3.8017491435230113,False,False
Walk-forward logistic,QQQ,487.5,0.5014319809069212,-11.628062419552204,0.8611043581393522,0.8819074032771961,-0.020803045137843923,-14.057535339144383,-3.0790747241355967,0.0020764459312678785,-7.9780478480024275,-1.1025710453296675,0.27021349005625783,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,AAPL,35.5,0.7400954653937948,-7.98304288773065,0.7644828981802104,0.87676848310913,-0.1122855849289196,-8.313083967072812,-1.5628129103015826,0.11809660665537636,-7.487192640092935,-1.1009661482351045,0.27091139057398195,0.00014367816091954023,3.8017491435230113,False,False
Volatility breakout,JNJ,115.5,0.4618138424821002,-7.6301443630118175,0.6008014415308389,0.6971368036331438,-0.09633536210230487,-8.206874727046118,-2.168723457753267,0.03010368536095065,-6.763670727679518,-1.0935948521348986,0.2741327079973934,0.00014367816091954023,3.8017491435230113,False,False
Time-series momentum,SPY,33.5,0.841527446300716,-4.832425655161908,0.718706140626045,0.8195964811093545,-0.10089034048330947,-4.481638574402905,-1.85289993913247,0.06389670184834939,-5.359444477210232,-1.0909167734682021,0.27530950571021107,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,AAPL,36.5,0.7384248210023866,-6.981420149343476,0.7708656586217394,0.87676848310913,-0.10590282448739063,-6.5988992134388775,-1.2316493693586146,0.21808009049575916,-7.556115581721053,-1.0887997747490932,0.276242190986681,0.00014367816091954023,3.8017491435230113,False,False
Stochastic reversion,IWM,79.0,0.4326968973747017,-5.905487191502817,0.3019658241897017,0.5090921025975671,-0.2071262784078654,-4.713126923838927,-1.0822921015870994,0.27912275449428203,-7.696876721475747,-1.0845178054151179,0.2781352767013374,0.00014367816091954023,3.8017491435230113,False,False
Sell in May,JNJ,16.5,0.4909307875894988,-5.961062441850295,0.5596492515545802,0.6971368036331438,-0.13748755207856356,-6.5936671340782596,-1.9357955985086228,0.052892740219536716,-5.0106438032879685,-1.0679364775595577,0.28554916667716723,0.00014367816091954023,3.8017491435230113,False,False
Volatility-targeted trend,JPM,47.04810899298583,0.5167246310380111,-9.726883986624932,0.8173140665708634,0.7018389436765345,0.11547512289432882,-9.524287771343614,-1.5499801791778922,0.12114627343130513,-10.031262410419743,-1.0532433571657522,0.2922294718280869,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,IWM,77.0,0.47541766109785205,-9.193220367971293,0.3124871306533853,0.5090921025975671,-0.1966049719441818,-9.692955557956335,-1.9011182360931544,0.057286527501370976,-8.442423472623398,-1.0343264172883215,0.3009835909512737,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,IWM,77.0,0.47541766109785205,-9.193220367971293,0.3124871306533853,0.5090921025975671,-0.1966049719441818,-9.692955557956335,-1.9011182360931544,0.057286527501370976,-8.442423472623398,-1.0343264172883215,0.3009835909512737,0.00014367816091954023,3.8017491435230113,False,False
MACD trend,AAPL,155.5,0.5090692124105012,-9.410598878366986,0.9209777874841533,0.87676848310913,0.04420930437502324,-9.202994371942964,-1.4808136642706553,0.13865623430395546,-9.722501706118727,-1.0132838906340274,0.31092457990578626,0.00014367816091954023,3.8017491435230113,False,False
Buy the dip,AAPL,111.0,0.5066825775656325,-12.759406133741766,0.7892908372590803,0.87676848310913,-0.08747764585004969,-16.743837502504324,-3.390576479847806,0.0006974579121084012,-6.773238336586545,-1.0040874224619185,0.3153364773129246,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,QQQ,76.0,0.5379474940334129,-11.029712852615111,1.029420878676091,0.8819074032771961,0.14751347539889492,-12.960985978635605,-2.8395263996237237,0.004518055645048369,-8.128188412984557,-0.9969969928976654,0.31876596957270165,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,QQQ,76.0,0.5379474940334129,-11.029712852615111,1.029420878676091,0.8819074032771961,0.14751347539889492,-12.960985978635605,-2.8395263996237237,0.004518055645048369,-8.128188412984557,-0.9969969928976654,0.31876596957270165,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,MSFT,59.5,0.7023866348448687,-7.655593087641287,0.7014354353078891,0.758518520439947,-0.057083085132057954,-7.338202372108328,-1.8147955992028781,0.06955532696545341,-8.132437561694681,-0.9889100993176204,0.32270712884413877,0.00014367816091954023,3.8017491435230113,False,False
VWAP reversion,IWM,72.0,0.18090692124105012,-6.432713792656368,0.32563588552521794,0.5090921025975671,-0.18345621707234916,-5.609064003336915,-1.1479536525944367,0.2509876974826115,-7.670156576490552,-0.9859670272945877,0.32414929336112275,0.00014367816091954023,3.8017491435230113,False,False
Volatility breakout,SPY,130.0,0.5732696897374702,-8.456188400818796,0.9642120391910892,0.8195964811093545,0.14461555808173476,-9.69175417362986,-2.4626227676141,0.01379249450750386,-6.599887374164183,-0.981116609448516,0.3265352406132167,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,XOM,64.5,0.4503579952267303,-4.8195387313235205,0.6052920340446513,0.6889250736096219,-0.08363303956497059,-1.9839336351273342,-0.40967051272956645,0.682047663644195,-9.079722015035236,-0.9759721763584629,0.32907825263222135,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,XOM,64.5,0.4503579952267303,-4.8195387313235205,0.6052920340446513,0.6889250736096219,-0.08363303956497059,-1.9839336351273342,-0.40967051272956645,0.682047663644195,-9.079722015035236,-0.9759721763584629,0.32907825263222135,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,MSFT,69.5,0.5073985680190931,-14.058899701848496,0.7602360377977416,0.758518520439947,0.0017175173577945735,-17.20732440065937,-3.192247489303917,0.0014117031711373684,-9.328739536072302,-0.9719518741462227,0.3310744911655079,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,MSFT,69.5,0.5073985680190931,-14.058899701848496,0.7602360377977416,0.758518520439947,0.0017175173577945735,-17.20732440065937,-3.192247489303917,0.0014117031711373684,-9.328739536072302,-0.9719518741462227,0.3310744911655079,0.00014367816091954023,3.8017491435230113,False,False
Trend strength gated,IWM,43.0,0.14534606205250597,-11.179823497291409,0.4471758936186121,0.5090921025975671,-0.061916208978955,-12.530410734313534,-2.1521257859393916,0.031387448738390944,-9.150715432111802,-0.9664703360032953,0.3338088835079962,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,SPY,72.0,0.5632458233890215,-6.230765674724312,0.9433984607363896,0.8195964811093545,0.1238019796270351,-6.23944681897341,-1.5774991507944771,0.1146807173492701,-6.217723214875756,-0.9467121297293892,0.34378548783747487,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,SPY,72.0,0.5632458233890215,-6.230765674724312,0.9433984607363896,0.8195964811093545,0.1238019796270351,-6.23944681897341,-1.5774991507944771,0.1146807173492701,-6.217723214875756,-0.9467121297293892,0.34378548783747487,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,XOM,73.5,0.5391408114558472,-7.257180541770827,0.6203489744476929,0.6889250736096219,-0.06857609916192897,-6.498136447206027,-1.377548292579821,0.16834279482820635,-8.397560409053074,-0.9279746474485474,0.3534207207504161,0.00014367816091954023,3.8017491435230113,False,False
Buy the dip,JNJ,78.0,0.26539379474940333,-7.998066463810797,0.6195158535421641,0.6971368036331438,-0.07762095009097969,-10.04338668300851,-2.5656165809969567,0.01029926046937879,-4.925198870452224,-0.9273369127897737,0.3537516346843683,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,KO,82.5,0.6482100238663484,-7.391006764845693,0.48897481915304297,0.5980152216433454,-0.10904040249030245,-8.830427892942518,-3.224273527730429,0.00126292706314457,-5.228435595691865,-0.9251731795694047,0.354875832228406,0.00014367816091954023,3.8017491435230113,False,False
Day of week,SPY,784.0,0.18711217183770884,-12.028770372395291,1.3182361114139305,0.8195964811093545,0.49863963030457603,-15.669597669224306,-3.688861462567288,0.00022525982811449907,-6.558829720349308,-0.9026800674646099,0.3666957182777668,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,TLT,40.0,0.5348448687350835,0.6830157665684637,0.07856093804938419,-0.18910665191371395,0.26766758996309814,-1.55334763590403,-0.5782725478982413,0.5630801253993465,4.042904629900795,0.8926756406195746,0.37203089896415875,0.00014367816091954023,3.8017491435230113,False,False
Day of week,QQQ,784.0,0.18711217183770884,-13.625528545914056,1.4472112060287239,0.8819074032771961,0.5653038027515278,-17.44620611564015,-3.4596777858863583,0.0005408221235976285,-7.885382734766437,-0.891113268371909,0.3728684074402442,0.00014367816091954023,3.8017491435230113,False,False
MACD trend,JNJ,165.0,0.5069212410501194,-6.91705710964733,0.673724073427251,0.6971368036331438,-0.02341273020589274,-8.00352121440318,-2.2572513373176974,0.02399237420702116,-5.2847648614627625,-0.890847812428194,0.37301082088001447,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,IWM,45.5,0.662291169451074,-7.794558320002139,0.378189327089099,0.5090921025975671,-0.13090277550846807,-8.613158371167499,-2.068317341327789,0.03861019214756123,-6.56470220967903,-0.8825676699248792,0.37746990284054394,0.00014367816091954023,3.8017491435230113,False,False
Sell in May,XOM,16.5,0.4909307875894988,-3.055634501372583,0.6129428158802909,0.6889250736096219,-0.07598225772933098,-0.3143886956780308,-0.07512683234740129,0.9401137990209445,-7.174053379103645,-0.8779961994226255,0.3799457812232385,0.00014367816091954023,3.8017491435230113,False,False
MACD trend,KO,178.0,0.5221957040572792,-7.246595007925623,0.5153368876007525,0.5980152216433454,-0.08267833404259295,-8.545182280412881,-2.4896440586951467,0.012787108537645864,-5.295611142749124,-0.8741144595874416,0.38205592375425135,0.00014367816091954023,3.8017491435230113,False,False
Walk-forward logistic,TLT,534.0,0.33723150357995224,-3.867488512890655,0.16517016952061464,-0.18910665191371395,0.3542768214343286,-9.497919606681283,-2.586387939280464,0.009698770194221051,4.591611965534331,0.8625769462812859,0.3883701101219468,0.00014367816091954023,3.8017491435230113,False,False
Golden cross,MSFT,10.5,0.7489260143198091,-4.991341672394717,0.7078335947655368,0.758518520439947,-0.0506849256744103,-4.090753366601458,-1.1629486062355168,0.24485035486066797,-6.344376074467625,-0.8518772645016848,0.39428221680222153,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,NVDA,33.5,0.7305489260143198,-4.106574631967605,1.324530795428297,1.3108354985960402,0.013695296832256787,-1.0673007815266196,-0.12477575443753719,0.9007010825159556,-8.672747710736466,-0.8418618607593056,0.39986528074481775,0.00014367816091954023,3.8017491435230113,False,False
Sell in May,TLT,16.5,0.4909307875894988,-1.9223224058558526,0.021667524491033242,-0.18910665191371395,0.2107741764047472,-5.465810786053223,-1.645950244157047,0.09977400329468433,3.4013772812387626,0.8396154768924726,0.40112401868488234,0.00014367816091954023,3.8017491435230113,False,False
Buy the dip,KO,75.5,0.2575178997613365,-4.630351216107069,0.5108905256058226,0.5980152216433454,-0.08712469603752282,-4.736467130107821,-1.2109827186024562,0.22590202796988224,-4.47092378258742,-0.8366642924632977,0.40278129569047105,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,SPY,40.5,0.807398568019093,-4.757144761365019,0.8849033092030173,0.8195964811093545,0.06530682809366284,-4.588618208961648,-1.4377915696889851,0.1504932020533949,-5.010337281851565,-0.8347753954002805,0.403844181709585,0.00014367816091954023,3.8017491435230113,False,False
Walk-forward logistic,IWM,452.5,0.3348448687350835,-8.58826111414645,0.4415285959425435,0.5090921025975671,-0.06756350665502359,-9.72463115877954,-1.9294888495177411,0.05367020302523118,-6.880990706588374,-0.8324675853875044,0.4051450672447525,0.00014367816091954023,3.8017491435230113,False,False
Volatility-targeted trend,TLT,33.351126175743325,0.5067752595279791,0.5927204553518465,0.10454356339538019,-0.18910665191371395,0.29365021530909413,-1.7304861717666713,-0.639758694830276,0.5223294899082185,4.083081666345318,0.8317196919446335,0.4055671828574292,0.00014367816091954023,3.8017491435230113,False,False
Volatility-targeted trend,GLD,36.48547149306984,0.5261848779641163,-2.9514187201717546,1.118966019509557,0.9492956056479085,0.1696704138616485,-2.673518953889574,-0.7565825666298258,0.44929998902480484,-3.36893240726834,-0.8118176497390233,0.416896272972638,0.00014367816091954023,3.8017491435230113,False,False
Day of week,MSFT,784.0,0.18711217183770884,-16.130879715614057,1.2663395269733537,0.758518520439947,0.5078210065334067,-21.027307889600042,-3.185783159057977,0.0014436275496070294,-8.774537506788043,-0.8113753535061776,0.4171501484934872,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,SPY,39.5,0.8085918854415275,-4.68906319722609,0.9194017234668442,0.8195964811093545,0.09980524235748978,-4.566394933982665,-1.4315738786668932,0.15226580970532466,-4.87335870622084,-0.7943644676029146,0.4269832834638798,0.00014367816091954023,3.8017491435230113,False,False
Day of week,JPM,784.0,0.18711217183770884,-13.454939671092076,1.0790528098498475,0.7018389436765345,0.377213866173313,-16.56163266552351,-2.2682934083946376,0.023311329418463478,-8.787476779219281,-0.7930227631886055,0.42776456055549494,0.00014367816091954023,3.8017491435230113,False,False
VWAP reversion,KO,53.0,0.13723150357995226,-4.314580882409592,0.5786820174321469,0.5980152216433454,-0.01933320421119855,-3.9479046090121255,-0.9259015045648602,0.35449716934130526,-4.865471460423108,-0.7821686550147653,0.4341154630305719,0.00014367816091954023,3.8017491435230113,False,False
Gap fade,TLT,387.0,0.10405727923627685,-3.056249919239447,0.32201084187816287,-0.18910665191371395,0.5111174937918768,-9.021042768548329,-1.949118119664689,0.051281320257973384,5.905192145283754,0.7810471978559865,0.4347747357617062,0.00014367816091954023,3.8017491435230113,False,False
Golden cross,JPM,8.5,0.7346062052505966,-5.998357007035922,0.6484255070870037,0.7018389436765345,-0.053413436589530794,-6.312868412707223,-1.1296192243442493,0.25863670685781814,-5.525838377846362,-0.7802965041042396,0.4352163700555183,0.00014367816091954023,3.8017491435230113,False,False
Golden cross,TLT,14.0,0.5288782816229117,-0.7799954151854012,0.05015776444354108,-0.18910665191371395,0.23926441635725504,-3.748291988248719,-1.4412257646201794,0.149520911796853,3.6795421482878643,0.7736203877095461,0.4391553119731815,0.00014367816091954023,3.8017491435230113,False,False
Stochastic reversion,JPM,79.5,0.4090692124105012,-6.765804206002686,0.6754498130035159,0.7018389436765345,-0.026389130673018624,-7.156477303068383,-1.2272002258237786,0.21974734458685719,-6.178861052406373,-0.770541627199226,0.4409786721157496,0.00014367816091954023,3.8017491435230113,False,False
SMA crossover,JPM,42.5,0.641527446300716,-7.716466519564421,0.7529770044067989,0.7018389436765345,0.05113806073026439,-8.510957828869914,-1.4488040245821463,0.14739231954835041,-6.522831129538548,-0.7201030061310236,0.4714615767758086,0.00014367816091954023,3.8017491435230113,False,False
Time-series momentum,QQQ,23.5,0.856563245823389,-4.046005541635591,0.8671821326158671,0.8819074032771961,-0.014725270661329004,-4.335015957341884,-1.8121401339340675,0.06996454644178662,-3.6117993316586925,-0.7029967713182199,0.4820577615758024,0.00014367816091954023,3.8017491435230113,False,False
Turtle breakout,KO,64.5,0.48782816229116943,-7.306927952294961,0.6379247213336359,0.5980152216433454,0.03990949969029045,-9.259130351875426,-2.576981326133496,0.009966733488453894,-4.37395959211284,-0.6915541513560585,0.48921736281919714,0.00014367816091954023,3.8017491435230113,False,False
Donchian breakout,KO,64.5,0.48782816229116943,-7.306927952294961,0.6379247213336359,0.5980152216433454,0.03990949969029045,-9.259130351875426,-2.576981326133496,0.009966733488453894,-4.37395959211284,-0.6915541513560585,0.48921736281919714,0.00014367816091954023,3.8017491435230113,False,False
Bollinger reversion,TLT,73.0,0.24033412887828162,-2.0179465826329315,0.05584112638102024,-0.18910665191371395,0.2449477782947342,-5.7761743086587805,-1.4724084982370993,0.1409105996719635,3.628375239920839,0.675052439250207,0.4996424490752416,0.00014367816091954023,3.8017491435230113,False,False
Trend strength gated,TLT,36.0,0.15083532219570406,-2.4011703124348545,0.09043383010508438,-0.18910665191371395,0.27954048201879833,-6.530348838839303,-1.7720031018345195,0.07639404232860514,3.8024640925276243,0.6663027516899757,0.5052176071218362,0.00014367816091954023,3.8017491435230113,False,False
Day of week,AAPL,784.0,0.18711217183770884,-11.723555824336334,1.6432770067141738,0.87676848310913,0.7665085236050437,-14.507133178900897,-1.9385264300915241,0.052559029484182895,-7.541538472645845,-0.6623084621371612,0.5077735547219804,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,SPY,45.5,0.7718377088305489,-5.152605319036076,1.012753743759816,0.8195964811093545,0.19315726265046151,-5.836603948022291,-1.787969521587922,0.07378092524048396,-4.124972970230621,-0.6595884767299589,0.5095179510455605,0.00014367816091954023,3.8017491435230113,False,False
MACD trend,IWM,165.0,0.49856801909307874,-4.733874028710998,0.480608314510254,0.5090921025975671,-0.02848378808731311,-4.503164627393264,-0.9358257856826594,0.34936289288512334,-5.080489407632205,-0.6564413890898938,0.5115401672761697,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,MSFT,64.5,0.7451073985680191,-5.983922713837886,0.8169509081984916,0.758518520439947,0.058432387758544535,-6.5385030781599145,-1.7156656253166864,0.0862232597139676,-5.150727005193983,-0.6464276804384899,0.5180024187673498,0.00014367816091954023,3.8017491435230113,False,False
VWAP reversion,TLT,40.0,0.13961813842482101,-2.5340320621009784,0.03756736256888041,-0.18910665191371395,0.22667401448259436,-6.527010143532021,-1.620361175588817,0.10515471469855742,3.464976226309459,0.6431615378908877,0.5201192874984426,0.00014367816091954023,3.8017491435230113,False,False
Sell in May,KO,16.5,0.4909307875894988,-4.610081688949373,0.5693642229938302,0.5980152216433454,-0.028650998649515258,-5.590577066601245,-1.7036264768935359,0.088450891759567,-3.1369957422382284,-0.6344747291416368,0.5257710538320062,0.00014367816091954023,3.8017491435230113,False,False
Absolute momentum with trend filter,QQQ,45.5,0.7789976133651552,-7.095071685360923,1.0052162944560543,0.8819074032771961,0.12330889117885824,-8.999492614403607,-2.569682288143705,0.01017918221420766,-4.233889704152828,-0.6289982638222236,0.5293501928512723,0.00014367816091954023,3.8017491435230113,False,False
Time-series momentum,IWM,60.5,0.6954653937947494,-7.26781936585631,0.5068941844869049,0.5090921025975671,-0.002197918110662167,-8.901179783716662,-2.2545867652152967,0.024159278947918583,-4.813875846788934,-0.6232924224214328,0.5330923764259394,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,MSFT,56.5,0.7551312649164678,-5.643701666294461,0.809734060772017,0.758518520439947,0.051215540332069986,-6.185236883771969,-1.6454247782401992,0.09988224322114414,-4.830104849116483,-0.6232210021300505,0.5331393021590101,0.00014367816091954023,3.8017491435230113,False,False
Day of week,IWM,784.0,0.18711217183770884,-11.513056951169698,0.7073172105099526,0.5090921025975671,0.19822510791238546,-15.360522449110354,-2.796419152889798,0.005167233722529696,-5.732665238313822,-0.6170065863986781,0.5372303814034729,0.00014367816091954023,3.8017491435230113,False,False
Regime-filtered trend,MSFT,35.5,0.5622911694510739,-8.806993184123968,0.9865415098751917,0.758518520439947,0.22802298943524468,-10.733776746135389,-2.065426757475956,0.038882638994434116,-5.912213818258537,-0.6111122213749474,0.5411252894993257,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,QQQ,46.5,0.8097852028639618,-6.659540551015475,0.9998258430424392,0.8819074032771961,0.11791843976524308,-8.529215256910112,-2.4750899709599468,0.013320261510228582,-3.850560930152265,-0.5902735350012756,0.5550072792203826,0.00014367816091954023,3.8017491435230113,False,False
Golden cross,NVDA,6.5,0.7307875894988067,-3.481925087242722,1.3622491134809027,1.3108354985960402,0.05141361488486251,-2.2003062814216205,-0.2629671095272362,0.7925759299458197,-5.407415706502022,-0.5747121514127996,0.5654859879569831,0.00014367816091954023,3.8017491435230113,False,False
Day of week,TLT,784.0,0.18711217183770884,-6.855559460342785,-0.9566248049389676,-0.18910665191371395,-0.7675181530252537,-9.160742274641699,-2.305170272284662,0.02115703908710098,-3.3922770362318095,-0.570941931593864,0.5680390058499944,0.00014367816091954023,3.8017491435230113,False,False
ADX trend,TLT,52.0,0.14844868735083533,-2.76935871151474,0.01890574847986288,-0.18910665191371395,0.20801240039357682,-6.786645688993054,-1.8343568774678713,0.06660103632356518,3.2661710067397163,0.5705516529810051,0.5683035990543479,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,IWM,63.5,0.6923627684964201,-5.84785121356572,0.5356084316803641,0.5090921025975671,0.026516329082796997,-6.8391164195216545,-1.4833208849581503,0.13798917604936878,-4.3585847900417205,-0.5651713571965995,0.571957216788805,0.00014367816091954023,3.8017491435230113,False,False
Keltner breakout,TLT,63.0,0.23078758949880668,-1.9098642713998686,0.003455561464900081,-0.18910665191371395,0.19256221337861404,-5.277534054046019,-1.4986633793939528,0.13396098152636315,3.149687403244736,0.556441107661295,0.577909343632121,0.00014367816091954023,3.8017491435230113,False,False
Z-score mean reversion,TLT,80.0,0.1863961813842482,-2.2864367864893542,-0.008726581073859969,-0.18910665191371395,0.180380070839854,-5.841444298358307,-1.4423772542472928,0.14919597697251463,3.0545691229194967,0.5425408792249027,0.5874459541036834,0.00014367816091954023,3.8017491435230113,False,False
Faber TAA,JPM,52.5,0.7272076372315036,-6.764789684090763,0.824867834383627,0.7018389436765345,0.12302889070709244,-8.228070694063348,-1.3937366179770132,0.16339715416774414,-4.566371679263375,-0.5173126851423584,0.6049379003429296,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,JPM,60.5,0.7248210023866348,-7.452055222023721,0.8365739801797902,0.7018389436765345,0.1347350365032557,-9.397922589090491,-1.5927185246186073,0.11122334991788208,-4.528604548085293,-0.5117340699021886,0.6088371382347042,0.00014367816091954023,3.8017491435230113,False,False
Price vs moving average,QQQ,43.5,0.8093078758949881,-6.371041190195144,1.0312516582055913,0.8819074032771961,0.1493442549283952,-8.420329425505557,-2.464445191395232,0.013722554897414252,-3.292212091147536,-0.5030213315998365,0.6149492745866079,0.00014367816091954023,3.8017491435230113,False,False
