date,symbol,gap,prev_close,rank,status,rth_minutes
2025-07-21,CD,0.16085267,5.16,5.0,ok,313.0
2025-07-22,KSS,0.8954184,10.42,1.0,ok,386.0
2025-07-22,LCFY,0.2759924,5.29,2.0,ok,323.0
2025-07-22,GVH,0.257123,7.16,3.0,ok,343.0
2025-07-22,OPEN,0.211838,3.21,4.0,ok,386.0
2025-07-22,NXDR,0.18048787,2.05,5.0,thin_session,
2025-07-23,PAPL,1.4200001,3.5,1.0,ok,376.0
2025-07-23,DNUT,0.38498783,4.13,2.0,ok,390.0
2025-07-23,IOVA,0.19808304,3.13,3.0,ok,390.0
2025-07-23,FLWS,0.1548872,6.65,4.0,ok,374.0
2025-07-23,ATYR,0.13167942,5.24,5.0,ok,390.0
2025-07-24,BGMS,0.31999993,14.0,1.0,ok,355.0
2025-07-24,MXL,0.29242814,15.32,2.0,ok,390.0
2025-07-24,UAVS,0.21380472,2.97,3.0,ok,390.0
2025-07-24,LIMN,0.19783616,6.47,4.0,ok,380.0
2025-07-24,ATHR,0.153481,6.32,5.0,ok,295.0
2025-07-25,LHAI,1.0905862,5.63,1.0,ok,376.0
2025-07-25,HTOO,0.42706132,4.73,2.0,ok,381.0
2025-07-25,FRMM,0.3145541,2.13,3.0,ok,385.0
2025-07-25,COUR,0.27202642,9.08,4.0,ok,390.0
2025-07-25,LIDR,0.18493152,2.92,5.0,ok,390.0
2025-07-28,CELC,2.3376904,13.77,1.0,ok,390.0
2025-07-28,SMX,0.3443395,2.12,2.0,ok,390.0
2025-07-28,CRVO,0.34075725,8.98,3.0,ok,380.0
2025-07-28,SUIG,0.31186438,5.9,4.0,ok,389.0
2025-07-28,LIDR,0.20405865,4.435,5.0,ok,381.0
2025-07-29,FRMM,0.5463917,2.91,1.0,thin_session,
2025-07-29,SRPT,0.31529582,13.86,2.0,ok,390.0
2025-07-29,SCNI,0.29024398,2.05,3.0,ok,386.0
2025-07-29,XPRO,0.22222221,9.0,4.0,ok,390.0
2025-07-29,UAVS,0.14644349,2.39,5.0,ok,383.0
2025-07-30,REPL,0.71066666,3.75,1.0,ok,390.0
2025-07-30,HAPN,0.27383685,13.11,2.0,ok,390.0
2025-07-30,VFC,0.20995843,12.4,3.0,ok,390.0
2025-07-30,SUPX,0.18486345,16.12,4.0,ok,357.0
2025-07-30,RCON,0.18141592,2.26,5.0,ok,354.0
2025-07-31,APLD,0.25324023,10.03,1.0,ok,390.0
2025-07-31,INDV,0.19913793,17.4,2.0,ok,387.0
2025-07-31,MDXG,0.16564417,6.52,3.0,ok,376.0
2025-07-31,RSI,0.1550436,16.06,4.0,ok,390.0
2025-07-31,ALHC,0.15384614,13.0,5.0,ok,390.0
2025-08-01,NAMM,0.43939388,3.96,1.0,ok,385.0
2025-08-01,FDMT,0.1733334,4.5,2.0,ok,390.0
2025-08-01,ATEC,0.13185263,10.58,3.0,ok,390.0
2025-08-01,FLGT,0.12048888,17.18,4.0,ok,292.0
2025-08-01,SUIG,0.11191332,5.54,5.0,ok,309.0
2025-08-04,PBM,0.92813563,2.36,1.0,ok,390.0
2025-08-04,VISN,0.7752652,7.79,2.0,ok,390.0
2025-08-04,UNIT,0.5417516,4.91,3.0,ok,357.0
2025-08-04,SNGX,0.5255474,2.74,4.0,ok,389.0
2025-08-04,SRTA,0.30158734,3.78,5.0,ok,390.0
2025-08-05,AIP,0.51111114,9.45,1.0,ok,390.0
2025-08-05,STAA,0.4478097,18.49,2.0,ok,390.0
2025-08-05,TCMD,0.3538928,9.89,3.0,ok,336.0
2025-08-05,AMRC,0.2964071,16.7,4.0,ok,384.0
2025-08-05,CSTL,0.29569197,15.32,5.0,ok,373.0
2025-08-06,MYGN,0.33979332,3.87,1.0,ok,390.0
2025-08-06,CYRX,0.2759645,6.74,2.0,ok,387.0
2025-08-06,FLYW,0.26156068,10.38,3.0,ok,390.0
2025-08-06,GO,0.22503829,13.02,4.0,ok,390.0
2025-08-06,EHTH,0.22324157,3.27,5.0,ok,363.0
2025-08-07,AVAH,0.36760926,3.89,1.0,ok,387.0
2025-08-07,ARHS,0.2566446,9.87,2.0,ok,383.0
2025-08-07,MATV,0.24132752,6.28,3.0,ok,340.0
2025-08-07,RUN,0.23484015,9.07,4.0,ok,390.0
2025-08-07,XERS,0.22495449,5.49,5.0,ok,389.0
2025-08-08,LZ,0.28434885,8.37,1.0,ok,390.0
2025-08-08,REAL,0.27949178,5.51,2.0,ok,389.0
2025-08-08,OPRX,0.26557636,12.84,3.0,ok,365.0
2025-08-08,TKNO,0.26267278,4.34,4.0,ok,294.0
2025-08-08,EMBC,0.24521458,10.36,5.0,ok,346.0
2025-08-11,IMXI,0.63954747,9.28,1.0,ok,390.0
2025-08-11,AUUD,0.32435083,2.65,2.0,ok,378.0
2025-08-11,BNC,0.21637416,17.1,3.0,ok,334.0
2025-08-11,TLS,0.20588219,2.38,4.0,ok,390.0
2025-08-11,SGML,0.19209564,5.44,5.0,ok,389.0
2025-08-12,FRMM,0.7904191,3.34,1.0,ok,374.0
2025-08-12,YSXT,0.20704842,2.27,2.0,ok,129.0
2025-08-12,GDOT,0.20644498,9.93,3.0,ok,383.0
2025-08-12,SBGI,0.18560278,12.56,4.0,ok,372.0
2025-08-12,ONDS,0.14868808,3.43,5.0,ok,390.0
2025-08-13,FRMM,0.40185547,10.24,1.0,ok,390.0
2025-08-13,WBTN,0.36217952,9.36,2.0,ok,390.0
2025-08-13,TGEN,0.24036276,8.82,3.0,ok,359.0
2025-08-13,XFOR,0.23643422,2.58,4.0,ok,390.0
2025-08-13,SMWB,0.19295776,7.1,5.0,ok,296.0
2025-08-14,SNOA,0.844692,3.052,1.0,ok,374.0
2025-08-14,WULF,0.31868124,5.46,2.0,ok,390.0
2025-08-14,JEM,0.2698413,5.04,3.0,ok,169.0
2025-08-14,DLO,0.16536129,11.69,4.0,ok,390.0
2025-08-14,CINT,0.16460896,4.86,5.0,ok,281.0
2025-08-15,PPSI,0.55627024,3.11,1.0,ok,390.0
2025-08-15,VBIO,0.45428574,3.5,2.0,ok,384.0
2025-08-15,KULR,0.18026567,5.27,3.0,ok,388.0
2025-08-15,VIOT,0.15299773,3.73,4.0,ok,311.0
2025-08-15,AMBO,0.14905143,3.69,5.0,ok,78.0
2025-08-18,PPCB,1.020906,2.87,1.0,ok,390.0
2025-08-18,GDRX,0.24664879,3.73,2.0,ok,390.0
2025-08-18,XNET,0.21126759,6.39,3.0,ok,389.0
2025-08-18,WULF,0.115942,8.97,4.0,ok,390.0
2025-08-18,OTLK,0.111111164,2.34,5.0,ok,379.0
2025-08-19,LASE,0.8699186,2.46,1.0,ok,390.0
2025-08-19,LIDR,0.1500001,2.6,2.0,ok,387.0
2025-08-19,IOVA,0.12199998,2.5,3.0,ok,390.0
2025-08-19,KYIV,0.116666675,13.5,4.0,ok,380.0
2025-08-19,TH,0.101863265,8.05,5.0,ok,358.0
2025-08-20,PPCB,0.3365667,3.67,1.0,ok,389.0
2025-08-20,RCKT,0.31615114,2.91,2.0,ok,390.0
2025-08-20,HTZ,0.123077035,5.2,3.0,ok,390.0
2025-08-21,CNTN,0.38300848,3.59,1.0,ok,382.0
2025-08-21,VELO,0.2056961,3.16,2.0,ok,355.0
2025-08-21,LYTS,0.15888834,19.3,3.0,ok,263.0
2025-08-22,LIMN,0.37769783,2.78,1.0,ok,390.0
2025-08-22,FMFC,0.17891812,7.21,2.0,ok,354.0
2025-08-25,SKYA,0.549966,7.355,1.0,ok,390.0
2025-08-25,VELO,0.28534698,3.89,2.0,ok,370.0
2025-08-25,ASST,0.22624433,4.42,3.0,ok,388.0
2025-08-25,AEHR,0.16408837,18.1,4.0,ok,389.0
2025-08-25,CGTX,0.12633455,2.81,5.0,ok,390.0
2025-08-26,PACK,0.2795031,4.83,1.0,ok,386.0
2025-08-26,SER,0.24113476,5.64,2.0,ok,344.0
2025-08-26,OPAD,0.14560437,3.64,3.0,ok,390.0
2025-08-26,OTLK,0.13973057,2.97,4.0,ok,389.0
2025-08-26,DOMO,0.10621393,13.84,5.0,ok,349.0
2025-08-27,KSS,0.26194263,13.04,1.0,ok,390.0
2025-08-27,SKYA,0.17677295,9.73,2.0,ok,382.0
2025-08-27,VIR,0.12162161,4.44,3.0,ok,387.0
2025-08-27,GOOS,0.109285116,12.17,4.0,ok,389.0
2025-08-28,GPRE,0.16683412,9.95,1.0,ok,384.0
2025-08-28,VELO,0.1222707,4.58,2.0,ok,221.0
2025-08-28,SPRC,0.11971831,4.26,3.0,ok,374.0
2025-08-28,OPAD,0.11904764,3.36,4.0,ok,390.0
2025-08-28,TVTX,0.106651306,17.44,5.0,ok,376.0
2025-08-29,DFNS,0.47425473,3.69,1.0,ok,386.0
2025-08-29,WOOF,0.23219812,3.23,2.0,ok,389.0
2025-08-29,NEO,0.21775305,7.21,3.0,ok,390.0
2025-08-29,SOGP,0.17636359,12.5,4.0,ok,389.0
2025-08-29,YDKG,0.17102134,4.21,5.0,ok,237.0
2025-09-02,MLYS,0.46253228,15.48,1.0,ok,390.0
2025-09-02,MNKD,0.32026136,4.59,2.0,ok,390.0
2025-09-02,ULCC,0.14897954,4.9,3.0,ok,390.0
2025-09-03,STI,1.2835364,3.28,1.0,ok,386.0
2025-09-03,JEM,0.51351357,2.22,2.0,ok,390.0
2025-09-03,GEG,0.28125,2.56,3.0,ok,379.0
2025-09-03,IPDN,0.24460435,6.95,4.0,ok,360.0
2025-09-03,LPTH,0.22606933,4.91,5.0,ok,381.0
2025-09-04,BRIA,0.8870568,2.5599,1.0,ok,390.0
2025-09-04,HWH,0.40406322,4.43,2.0,ok,381.0
2025-09-04,AEO,0.30339622,13.62,3.0,ok,390.0
2025-09-05,DLTH,0.15041792,3.59,1.0,ok,356.0
2025-09-05,FBIO,0.14788735,2.84,2.0,ok,384.0
2025-09-05,CIGL,0.116838455,2.91,3.0,ok,368.0
2025-09-05,ASST,0.107078075,5.51,4.0,ok,386.0
2025-09-05,LAWR,0.101382494,2.17,5.0,ok,288.0
2025-09-08,RAPP,1.6754875,14.36,1.0,ok,389.0
2025-09-08,FWDI,0.8648732,16.355,2.0,ok,349.0
2025-09-08,HOUR,0.4642856,3.64,3.0,ok,360.0
2025-09-08,QS,0.2831633,7.84,4.0,ok,390.0
2025-09-08,MCRB,0.23192143,19.36,5.0,ok,343.0
2025-09-09,ZONE,0.48433053,3.51,1.0,ok,381.0
2025-09-09,MGIH,0.28318584,2.26,2.0,ok,344.0
2025-09-09,DC,0.11764705,4.59,3.0,ok,363.0
2025-09-09,WYFI,0.100000024,16.0,4.0,ok,374.0
2025-09-10,ASST,0.8210987,6.28,1.0,ok,360.0
2025-09-10,DUO,0.1898017,3.53,2.0,ok,321.0
2025-09-10,REVB,0.16309023,2.33,3.0,ok,353.0
2025-09-10,MEI,0.14936328,7.4,4.0,ok,301.0
2025-09-10,DAKT,0.14228344,17.43,5.0,ok,365.0
2025-09-11,MOGU,1.8440001,2.5,1.0,ok,385.0
2025-09-11,MAZE,0.31710362,16.02,2.0,ok,390.0
2025-09-11,OPEN,0.29863477,5.86,3.0,ok,390.0
2025-09-11,WLDS,0.2771343,5.18,4.0,ok,382.0
2025-09-11,MIMI,0.15999997,9.0,5.0,ok,347.0
2025-09-12,HCWB,0.6536144,3.32,1.0,ok,389.0
2025-09-12,ANGX,0.30384624,13.0,2.0,ok,349.0
2025-09-12,ADXN,0.2551254,8.78,3.0,ok,201.0
2025-09-12,MGIH,0.23744285,2.19,4.0,ok,369.0
2025-09-12,HUIZ,0.23674917,2.83,5.0,ok,378.0
2025-09-15,HSDT,2.2142856,7.56,1.0,ok,370.0
2025-09-15,GLUE,0.5010395,4.81,2.0,ok,390.0
2025-09-15,AZIO,0.24264717,4.08,3.0,ok,355.0
2025-09-15,RCEL,0.20833337,4.56,4.0,ok,390.0
2025-09-15,KEEL,0.13452911,2.23,5.0,ok,390.0
2025-09-16,WBTN,0.32085562,14.96,1.0,ok,390.0
2025-09-16,DFNS,0.22718441,5.15,2.0,ok,386.0
2025-09-16,MBAI,0.22439349,2.12,3.0,ok,388.0
2025-09-16,JMIA,0.13483143,9.79,4.0,ok,390.0
2025-09-16,ZONE,0.104477644,2.68,5.0,ok,374.0
2025-09-17,NFE,0.385,2.0,1.0,ok,390.0
2025-09-17,CWD,0.36063004,6.35,2.0,ok,386.0
2025-09-17,FGNX,0.24229074,6.81,3.0,ok,362.0
2025-09-17,ORKA,0.18926167,14.9,4.0,ok,348.0
2025-09-17,QNRX,0.16498697,8.2061,5.0,ok,237.0
2025-09-18,LASE,0.42142856,2.8,1.0,ok,390.0
2025-09-18,NBTX,0.2300787,10.2026,2.0,ok,169.0
2025-09-18,PESI,0.15628827,8.19,3.0,ok,247.0
2025-09-18,KEEL,0.1098361,3.05,4.0,ok,390.0
2025-09-18,TURB,0.105589986,11.27,5.0,ok,310.0
2025-09-19,AGMH,2.134529,2.23,1.0,ok,386.0
2025-09-19,ZOOZ,0.948498,2.33,2.0,ok,386.0
2025-09-19,YDKG,0.31896555,3.48,3.0,ok,314.0
2025-09-19,MGIH,0.20491803,2.44,4.0,ok,346.0
2025-09-19,WLDS,0.19491518,4.72,5.0,ok,372.0
2025-09-22,AVX,2.0082986,2.41,1.0,ok,390.0
2025-09-22,AIXC,1.9225354,2.84,2.0,ok,390.0
2025-09-22,MBX,1.24,10.0,3.0,ok,390.0
2025-09-22,PLTS,0.77699864,7.13,4.0,ok,361.0
2025-09-22,BKKT,0.3697319,10.44,5.0,ok,390.0
2025-09-23,SLE,1.3536584,3.28,1.0,ok,378.0
2025-09-23,IPDN,0.4685315,2.86,2.0,ok,389.0
2025-09-23,SLNH,0.40714288,2.1,3.0,ok,390.0
2025-09-23,FLD,0.20876288,3.88,4.0,ok,388.0
2025-09-23,FLNA,0.1637932,2.32,5.0,ok,390.0
2025-09-24,QURE,1.8814056,13.66,1.0,ok,390.0
2025-09-24,SHFS,1.6349695,3.26,2.0,ok,386.0
2025-09-24,LAC,0.64657974,3.07,3.0,ok,390.0
2025-09-24,CLPT,0.3388158,12.16,4.0,ok,390.0
2025-09-24,AQMS,0.33333325,4.05,5.0,ok,387.0
2025-09-25,PEPG,1.218045,2.66,1.0,ok,390.0
2025-09-25,LUXE,0.15789473,8.17,2.0,ok,368.0
2025-09-25,LAC,0.12811983,6.01,3.0,ok,390.0
2025-09-25,CAPR,0.10016155,6.19,4.0,ok,385.0
2025-09-26,BIAF,0.81231666,3.41,1.0,ok,373.0
2025-09-26,DPU,0.5822785,3.16,2.0,ok,379.0
2025-09-26,AQST,0.11977184,5.26,3.0,ok,390.0
2025-09-26,IONR,0.10239649,4.59,4.0,ok,287.0
2025-09-29,XTND,0.6291971,6.85,1.0,ok,383.0
2025-09-29,ZURA,0.48962653,2.41,2.0,ok,390.0
2025-09-29,STKH,0.4307692,4.3348,3.0,ok,349.0
2025-09-29,IBG,0.30962336,2.39,4.0,ok,348.0
2025-09-29,AVTX,0.23148143,10.8,5.0,ok,313.0
2025-09-30,SPRC,0.3183856,4.46,1.0,ok,386.0
2025-09-30,IBG,0.27301586,3.15,2.0,ok,386.0
2025-09-30,PATH,0.20859873,12.56,3.0,ok,390.0
2025-09-30,DPRO,0.18848932,6.95,4.0,ok,390.0
2025-09-30,EFTY,0.16856945,14.89,5.0,ok,231.0
2025-10-01,LAC,0.30823112,5.71,1.0,ok,390.0
2025-10-01,UCFI,0.29584348,4.09,2.0,ok,105.0
2025-10-01,NVA,0.27256095,16.4,3.0,ok,249.0
2025-10-01,TWG,0.21688497,6.87,4.0,ok,186.0
2025-10-01,RZLV,0.21485949,4.98,5.0,ok,390.0
2025-10-02,CIGL,0.4941634,2.57,1.0,ok,390.0
2025-10-02,BTTC,0.30151844,4.61,2.0,thin_session,
2025-10-02,TSHA,0.26886785,3.18,3.0,ok,390.0
2025-10-02,ANGX,0.2577319,7.76,4.0,ok,389.0
2025-10-02,ANGO,0.1499548,11.07,5.0,ok,380.0
2025-10-03,QCLS,0.20588243,5.1,1.0,ok,387.0
2025-10-03,PLUG,0.13780928,2.83,2.0,ok,390.0
2025-10-03,KDK,0.121522665,6.83,3.0,ok,376.0
2025-10-03,RUM,0.112313986,7.39,4.0,ok,390.0
2025-10-03,DBVT,0.10040808,12.25,5.0,ok,138.0
2025-10-06,CRML,0.44047618,7.98,1.0,ok,367.0
2025-10-06,IONR,0.25789475,4.75,2.0,ok,375.0
2025-10-06,NIOBW,0.22448981,2.45,3.0,ok,164.0
2025-10-06,BTTC,0.1891892,9.25,4.0,ok,324.0
2025-10-06,PLUG,0.1811024,3.81,5.0,ok,390.0
2025-10-07,TMQ,2.4593303,2.09,1.0,ok,390.0
2025-10-07,SMTK,0.31768954,2.77,2.0,thin_session,
2025-10-07,DVLT,0.30274045,2.08,3.0,ok,390.0
2025-10-07,LXEO,0.27511597,6.47,4.0,ok,386.0
2025-10-07,BTQ,0.20549452,9.1,5.0,ok,390.0
2025-10-08,XBIO,1.7272727,4.29,1.0,ok,386.0
2025-10-08,ALP,1.374552,5.58,2.0,ok,389.0
2025-10-08,ACXP,0.67132866,4.29,3.0,ok,390.0
2025-10-08,UPC,0.4332688,5.17,4.0,ok,382.0
2025-10-08,CRMLW,0.4112426,3.38,5.0,ok,231.0
2025-10-09,TTRX,2.5307143,7.0,1.0,ok,378.0
2025-10-09,AMBO,0.45938385,3.57,2.0,ok,353.0
2025-10-09,BAOS,0.44410884,3.31,3.0,ok,389.0
2025-10-09,DMRA,0.43755877,10.65,4.0,ok,379.0
2025-10-09,SUGP,0.21764708,6.7995,5.0,ok,329.0
2025-10-10,OLOX,0.71296287,3.24,1.0,ok,390.0
2025-10-10,YDDL,0.50369,5.42,2.0,ok,369.0
2025-10-10,LFS,0.47909975,3.11,3.0,ok,356.0
2025-10-10,FMFC,0.41962183,8.46,4.0,ok,225.0
2025-10-10,YHGJ,0.33333337,6.0,5.0,ok,376.0
2025-10-13,PMAX,0.93822396,2.59,1.0,ok,388.0
2025-10-13,GWH,0.39423084,4.16,2.0,ok,378.0
2025-10-13,ACON,0.2579676,8.5972,3.0,ok,334.0
2025-10-13,IMSRW,0.22699392,8.15,4.0,ok,192.0
2025-10-13,UAMY,0.20311213,12.21,5.0,ok,390.0
2025-10-14,GWAV,1.0164511,8.51,1.0,ok,365.0
2025-10-14,ELAB,0.85988486,5.21,2.0,ok,385.0
2025-10-14,AQMS,0.70534813,9.91,3.0,ok,369.0
2025-10-14,CRMLW,0.5468497,12.38,4.0,ok,352.0
2025-10-14,AKA,0.38990068,10.4324,5.0,ok,146.0
2025-10-15,OMER,1.8268294,4.1,1.0,ok,390.0
2025-10-15,SDOT,1.1194603,5.19,2.0,ok,381.0
2025-10-15,VERI,0.45146525,5.46,3.0,ok,390.0
2025-10-15,IBG,0.43167698,3.22,4.0,ok,373.0
2025-10-15,RKDA,0.39837396,3.69,5.0,ok,380.0
2025-10-16,RYOJ,1.0714285,2.17,1.0,ok,388.0
2025-10-16,CRMLW,0.28406286,12.11,2.0,ok,283.0
2025-10-16,AQMS,0.23744619,13.94,3.0,ok,384.0
2025-10-16,IMSRW,0.1965065,11.45,4.0,ok,266.0
2025-10-16,QNRX,0.17878187,15.27,5.0,ok,157.0
2025-10-17,ARTV,1.0180507,2.77,1.0,ok,390.0
2025-10-17,ACHV,0.28896105,3.08,2.0,ok,387.0
2025-10-17,OLOX,0.23701298,3.08,3.0,ok,385.0
2025-10-20,REPL,1.042222,4.5,1.0,ok,390.0
2025-10-20,GSIT,0.47637796,5.08,2.0,ok,349.0
2025-10-20,FGI,0.27100837,4.76,3.0,ok,376.0
2025-10-20,ABAT,0.24020624,4.85,4.0,ok,390.0
2025-10-20,DGNX,0.19391894,14.8,5.0,ok,346.0
2025-10-21,AMCI,0.5625,8.32,1.0,ok,316.0
2025-10-21,RYOJ,0.28152633,3.8,2.0,ok,362.0
2025-10-21,GSIT,0.20894372,12.97,3.0,ok,390.0
2025-10-21,VELO,0.14418209,5.93,4.0,ok,362.0
2025-10-21,EOSE,0.13424385,15.01,5.0,ok,390.0
2025-10-22,BYND,0.70442,3.62,1.0,ok,334.0
2025-10-22,FLWS,0.32233012,5.15,2.0,ok,390.0
2025-10-22,DNUT,0.254717,3.71,3.0,ok,390.0
2025-10-22,WOK,0.25,3.92,4.0,ok,264.0
2025-10-22,RANI,0.24912286,2.85,5.0,ok,390.0
2025-10-23,SLMT,0.47305393,8.35,1.0,ok,382.0
2025-10-23,OLOX,0.34210527,2.28,2.0,ok,390.0
2025-10-23,BIOA,0.32231402,6.05,3.0,ok,380.0
2025-10-23,GTX,0.18734801,12.51,4.0,ok,390.0
2025-10-23,CLB,0.17989016,12.77,5.0,ok,357.0
2025-10-24,AIXC,0.6402266,3.53,1.0,ok,390.0
2025-10-24,NEUP,0.5555556,4.05,2.0,ok,382.0
2025-10-24,BYND,0.1672535,2.84,3.0,ok,390.0
2025-10-24,ARTV,0.15702474,4.84,4.0,ok,235.0
2025-10-24,GRND,0.14838207,12.67,5.0,ok,390.0
2025-10-27,CLIK,0.72141695,6.21,1.0,ok,388.0
2025-10-27,BBAR,0.43852913,10.11,2.0,ok,390.0
2025-10-27,DYN,0.36682236,17.12,3.0,ok,390.0
2025-10-27,SUPV,0.36255574,6.73,4.0,ok,390.0
2025-10-27,CEPU,0.31693125,9.45,5.0,ok,366.0
2025-10-28,NBTX,0.20026529,15.08,1.0,ok,164.0
2025-10-28,HELP,0.16743469,6.51,2.0,ok,382.0
2025-10-28,IMSRW,0.1457144,7.0,3.0,ok,138.0
2025-10-28,ARQT,0.14562118,19.64,4.0,ok,390.0
2025-10-28,SEV,0.10911429,7.79,5.0,ok,239.0
2025-10-29,PUMP,0.23287666,7.3,1.0,ok,390.0
2025-10-29,FUBO,0.18131864,3.64,2.0,ok,390.0
2025-10-29,GNTA,0.14999998,2.4,3.0,ok,373.0
2025-10-29,NPWR,0.13043475,3.45,4.0,thin_session,
2025-10-29,WKEY,0.10946274,12.47,5.0,ok,375.0
2025-10-30,TECX,0.25886142,18.62,1.0,ok,383.0
2025-10-30,GPRK,0.2226994,6.6,2.0,ok,384.0
2025-10-30,MAX,0.19064748,11.12,3.0,ok,355.0
2025-10-30,ARBB,0.18333328,6.0,4.0,ok,299.0
2025-10-30,EBS,0.15531921,9.4,5.0,ok,390.0
2025-10-31,GETY,0.522388,2.01,1.0,ok,390.0
2025-10-31,ARDX,0.28343308,5.01,2.0,ok,390.0
2025-10-31,ATEC,0.22627068,16.33,3.0,ok,390.0
2025-10-31,DPU,0.20401335,2.99,4.0,ok,294.0
2025-10-31,FIP,0.1860044,5.11,5.0,ok,388.0
2025-11-03,CRBU,0.40495872,2.42,1.0,ok,390.0
2025-11-03,AREC,0.28303874,3.85,2.0,ok,390.0
2025-11-03,CIFR,0.23002684,18.65,3.0,ok,390.0
2025-11-03,LGCL,0.20072997,2.74,4.0,ok,316.0
2025-11-03,KVUE,0.18745446,14.37,5.0,ok,390.0
2025-11-04,TCMD,0.3506657,15.77,1.0,ok,381.0
2025-11-04,IHRT,0.23024046,2.91,2.0,ok,390.0
2025-11-04,UPWK,0.20473444,15.63,3.0,ok,390.0
2025-11-04,HTZ,0.16194332,4.94,4.0,ok,390.0
2025-11-04,SGHC,0.12211895,10.56,5.0,ok,390.0
2025-11-05,APPS,0.3471284,5.92,1.0,ok,390.0
2025-11-05,BW,0.28208554,3.74,2.0,ok,390.0
2025-11-05,NPCE,0.23723412,9.4,3.0,ok,351.0
2025-11-05,RVLV,0.1831832,19.98,4.0,ok,389.0
2025-11-05,OSS,0.18008482,4.72,5.0,ok,353.0
2025-11-06,STGW,0.38981295,4.81,1.0,ok,390.0
2025-11-06,FWRD,0.24024868,17.69,2.0,ok,322.0
2025-11-06,MQ,0.2321428,4.48,3.0,ok,390.0
2025-11-06,FSLY,0.20198262,8.07,4.0,ok,390.0
2025-11-06,LZ,0.1921376,10.175,5.0,ok,390.0
2025-11-07,MSGM,1.0799086,2.19,1.0,ok,390.0
2025-11-07,ORGO,0.31362462,3.89,2.0,ok,390.0
2025-11-07,HLLY,0.23076916,2.73,3.0,ok,390.0
2025-11-07,TNDM,0.2003001,13.33,4.0,ok,389.0
2025-11-07,NATR,0.19227982,13.73,5.0,ok,233.0
2025-11-10,COGT,1.2105262,14.82,1.0,ok,390.0
2025-11-10,SOC,0.29775274,5.34,2.0,ok,390.0
2025-11-10,VFF,0.15202701,2.96,3.0,ok,381.0
2025-11-10,PRTH,0.14989734,4.87,4.0,ok,379.0
2025-11-10,NVA,0.14092445,8.87,5.0,ok,362.0
2025-11-11,BBAI,0.21891415,5.71,1.0,ok,390.0
2025-11-11,REAL,0.21231043,11.21,2.0,ok,390.0
2025-11-11,CYCU,0.21200001,2.64,3.0,ok,387.0
2025-11-11,PUBM,0.2026143,7.65,4.0,ok,389.0
2025-11-11,BODI,0.20119524,5.02,5.0,ok,358.0
2025-11-12,MH,0.1715039,11.37,1.0,ok,374.0
2025-11-12,AFJK,0.145082,12.2,2.0,thin_session,
2025-11-12,PAL,0.12765956,6.58,3.0,ok,326.0
2025-11-12,KOPN,0.125,2.8,4.0,ok,379.0
2025-11-12,IHS,0.12481427,6.73,5.0,ok,369.0
2025-11-13,OLOX,0.36401665,2.39,1.0,ok,390.0
2025-11-13,FLY,0.23812127,18.31,2.0,ok,390.0
2025-11-13,LVLU,0.22290397,4.89,3.0,ok,300.0
2025-11-13,CURI,0.18880093,3.76,4.0,ok,375.0
2025-11-13,CLBT,0.17720723,15.97,5.0,ok,386.0
2025-11-14,OWLT,0.11220479,10.16,1.0,ok,297.0
2025-11-17,SGML,0.35478544,6.06,1.0,ok,386.0
2025-11-17,ZYME,0.2960043,18.52,2.0,ok,389.0
2025-11-17,PACS,0.21455586,10.58,3.0,ok,390.0
2025-11-17,SSP,0.20588243,3.06,4.0,ok,386.0
2025-11-17,TNXP,0.13836479,15.9,5.0,ok,360.0
2025-11-18,OLMA,2.1050467,8.52,1.0,ok,386.0
2025-11-18,DGNX,0.19205308,13.59,2.0,ok,376.0
2025-11-18,ARVN,0.16847825,11.04,3.0,ok,390.0
2025-11-18,GRRR,0.1434232,12.62,4.0,ok,384.0
2025-11-18,CLIK,0.12850809,6.77,5.0,ok,300.0
2025-11-19,KZIA,0.34027767,5.76,1.0,ok,389.0
2025-11-19,OLOX,0.21700883,3.41,2.0,ok,390.0
2025-11-19,SGML,0.14543104,7.77,3.0,ok,390.0
2025-11-19,ANNX,0.118749976,3.2,4.0,ok,390.0
2025-11-19,CORZW,0.11339092,9.26,5.0,ok,193.0
2025-11-20,PACS,0.52644086,16.83,1.0,ok,390.0
2025-11-20,MAGN,0.3819095,7.96,2.0,ok,386.0
2025-11-20,CRNC,0.3232323,7.92,3.0,ok,390.0
2025-11-20,NNOX,0.1815182,3.03,4.0,ok,387.0
2025-11-20,ALLT,0.17096019,8.54,5.0,ok,314.0
2025-11-21,NVRI,0.36698592,13.57,1.0,ok,390.0
2025-11-21,MNDR,0.27796054,3.04,2.0,ok,390.0
2025-11-21,MFI,0.24412298,11.06,3.0,ok,254.0
2025-11-24,MFI,0.20701766,11.4,1.0,ok,206.0
2025-11-24,OSCR,0.20548964,13.48,2.0,ok,390.0
2025-11-24,EPSM,0.15598893,3.59,3.0,ok,352.0
2025-11-24,BGDE,0.123595595,4.45,4.0,ok,196.0
2025-11-25,BNED,0.28850782,6.69,1.0,ok,367.0
2025-11-25,KSS,0.23903072,15.73,2.0,ok,390.0
2025-11-25,FLNC,0.14841771,15.8,3.0,ok,390.0
2025-11-25,FLNA,0.113793015,2.9,4.0,ok,359.0
2025-11-25,BGDE,0.109803915,5.1,5.0,ok,221.0
2025-11-26,WOOF,0.19865322,2.97,1.0,ok,390.0
