series,deposit_at,end,t2007,t2009,diff,n2007,n2009,ratio,err,err_2007_only,err_ratio
GSPC_PRICE_ONLY,close,2016-06,163703.36407429987,131456.29254514008,32247.071529159788,108,89,1.2453064125331743,174840.34338056005,83296.63592570013,0.137683094147524
GSPC_PRICE_ONLY,close,2016-07,170532.80825163313,137137.42493044207,33395.38332119107,109,90,1.2435176490890774,162329.7668179248,76467.19174836687,0.13589433070342705
GSPC_PRICE_ONLY,close,2016-08,171324.8873361225,137970.22109890584,33354.666237216676,110,91,1.2417526475753484,160704.89156497165,75675.11266387749,0.1341293291896981
GSPC_PRICE_ONLY,close,2016-09,172113.395133757,138799.9036022784,33313.49153147859,111,92,1.2400109125935426,159086.70126396458,74886.604866243,0.13238759420789226
GSPC_PRICE_ONLY,close,2016-10,169769.97558394485,137103.6212422956,32666.354341649247,112,93,1.238260332190058,163126.40317375955,77230.02441605515,0.13063701380440773
GSPC_PRICE_ONLY,close,2016-11,176571.78332049726,142789.07193931582,33782.711381181434,113,94,1.236591714774495,150639.14474018692,70428.21667950274,0.1289683963888446
GSPC_PRICE_ONLY,close,2016-12,180785.52440265025,146387.9419169778,34397.582485672436,114,95,1.23497551803263,142826.53368037194,66214.47559734975,0.12735219964697975
GSPC_PRICE_ONLY,close,2017-01,185018.75747814964,150005.99630614504,35012.7611720046,115,96,1.2334090771981379,134975.24621570532,61981.24252185036,0.12578575881248755
GSPC_PRICE_ONLY,close,2017-02,192901.1148341853,156585.94336772326,36315.17146646205,116,97,1.23191846397847,120512.94179809143,54098.88516581469,0.12429514559281962
GSPC_PRICE_ONLY,close,2017-03,193826.03827290155,157525.00056714108,36301.03770576048,117,98,1.2304461994925566,118648.96115995737,53173.961727098445,0.12282288110690631
GSPC_PRICE_ONLY,close,2017-04,196588.15124780402,159957.09323046045,36631.058017343574,118,99,1.2290055244037652,113454.75552173553,50411.848752195976,0.12138220601811489
GSPC_PRICE_ONLY,close,2017-05,199863.90507869984,162808.79673032864,37055.1083483712,119,100,1.2275989325671888,107327.29819097152,47136.09492130016,0.11997561418153846
GSPC_PRICE_ONLY,close,2017-06,201826.0049899043,164592.5216796429,37233.48331026139,120,101,1.2262161301758978,103581.4733304528,45173.99501009571,0.1185928117902475
GSPC_PRICE_ONLY,close,2017-07,206731.1012429515,168777.19374270493,37953.90750024657,121,102,1.2248758061359049,94491.70501434358,40268.898757048504,0.11725248775025454
GSPC_PRICE_ONLY,close,2017-08,207844.0659429013,169869.41917436413,37974.646768537175,122,103,1.2235519904236425,92286.51488273457,39155.9340570987,0.11592867203799218
GSPC_PRICE_ONLY,close,2017-09,212856.07549207087,174148.40493105474,38707.67056101613,123,104,1.2222683037283084,82995.51957687439,34143.92450792913,0.1146449853426581
GSPC_PRICE_ONLY,close,2017-10,218578.95484473984,179012.4332612198,39566.52158352005,124,105,1.22102666760461,72408.61189404037,28421.04515526016,0.11340334921895967
GSPC_PRICE_ONLY,close,2017-11,225717.2262799923,185039.57279724188,40677.65348275041,125,106,1.2198321843691413,59243.20092276583,21282.77372000771,0.112208865983491
GSPC_PRICE_ONLY,close,2017-12,228936.39466754056,187858.81352230604,41077.58114523452,126,107,1.21866198542959,53204.7918101534,18063.60533245944,0.11103866704393961
GSPC_PRICE_ONLY,close,2018-01,242797.74464713346,199412.47822454842,43385.26642258503,127,108,1.2175654543229288,27789.77712831812,4202.255352866545,0.10994213593727853
GSPC_PRICE_ONLY,close,2018-02,234341.41059488978,192645.8862777506,41695.52431713918,128,109,1.2164361000526318,43012.70312735962,12658.589405110222,0.1088127816669815
GSPC_PRICE_ONLY,close,2018-03,229041.25926969902,188466.69821771345,40574.56105198557,129,110,1.2152876950447475,52492.04251258753,17958.740730300982,0.10766437665909723
GSPC_PRICE_ONLY,close,2018-04,230663.97091830918,189979.09676428742,40684.87415402176,130,111,1.2141544772396757,49356.93231740341,16336.029081690824,0.10653115885402542
GSPC_PRICE_ONLY,close,2018-05,236648.23685544773,195084.23003239513,41564.006823052594,131,112,1.213056723324846,38267.533112157136,10351.763144552271,0.10543340493919562
GSPC_PRICE_ONLY,close,2018-06,238794.19086026197,197028.91298314233,41765.27787711963,132,113,1.2119753758205682,34176.8961565957,8205.809139738034,0.10435205743491793
GSPC_PRICE_ONLY,close,2018-07,248395.9292200969,205126.20103984987,43269.72818024704,133,114,1.2109419857672936,19269.72818024704,1395.9292200969066,0.1033186673816433
GSPC_PRICE_ONLY,close,2018-08,256913.18770636892,212333.9786003156,44579.20910605331,134,115,1.2099485414436022,20579.209106053313,9913.187706368917,0.10232522305795189
GSPC_PRICE_ONLY,close,2018-09,259016.4467780286,214245.80173482953,44770.64504319907,135,116,1.2089685990608645,20770.645043199067,12016.446778028592,0.1013452806752142
GSPC_PRICE_ONLY,close,2018-10,242039.83608816913,200376.4240654477,41663.41202272143,136,117,1.2079257188915258,27583.739846383163,4960.163911830867,0.10030240050587547
GSPC_PRICE_ONLY,close,2018-11,247362.5118455322,204955.01808804195,42407.49375749024,137,118,1.2069112244876745,18407.493757490243,362.51184553219355,0.0992879061020242
GSPC_PRICE_ONLY,close,2018-12,225660.3486481113,187144.88297884382,38515.46566926749,138,119,1.2058056039588405,57194.76837304488,21339.651351888693,0.0981822855731902
GSPC_PRICE_ONLY,close,2019-01,244416.29816118965,202870.2661208552,41546.03204033445,139,120,1.2047911349196159,22713.435717955144,2583.701838810346,0.09716781653396556
GSPC_PRICE_ONLY,close,2019-02,252682.52324307594,209901.37381353515,42781.14942954079,140,121,1.2038154808245571,18781.14942954079,5682.523243075935,0.09619216243890683
GSPC_PRICE_ONLY,close,2019-03,258211.6695394774,214663.6998249096,43547.96971456782,141,122,1.2028660167046767,19547.969714567822,11211.669539477414,0.09524269831902643
GSPC_PRICE_ONLY,close,2019-04,269362.8735745051,224102.8808259969,45259.9927485082,142,123,1.2019607806097325,23465.754400501988,22362.873574505094,0.09433746222408224
GSPC_PRICE_ONLY,close,2019-05,252644.79483632246,210361.90173249054,42282.89310383191,143,124,1.2010007171241563,18282.893103831913,5644.794836322457,0.09337739873850603
GSPC_PRICE_ONLY,close,2019-06,271059.641977692,225862.1821178929,45197.45985979913,144,125,1.200110790730816,26921.824095584918,24059.641977692023,0.09248747234516563
GSPC_PRICE_ONLY,close,2019-07,275618.1542038963,229827.33521349775,45790.81899039855,145,126,1.1992400901653462,35445.48941739404,28618.154203896294,0.09161677177969585
GSPC_PRICE_ONLY,close,2019-08,271631.77329731814,226669.3847351322,44962.38856218595,146,127,1.198361100307946,28301.15803245033,24631.77329731814,0.09073778192229565
GSPC_PRICE_ONLY,close,2019-09,277298.7271260581,231563.8317657815,45734.89536027657,147,128,1.197504485098242,38862.55889183958,30298.727126058075,0.08988116671259161
GSPC_PRICE_ONLY,close,2019-10,283964.43108243437,237295.0908356893,46669.340246745065,148,129,1.1966721691645126,51259.521918123675,36964.43108243437,0.08904885077886227
GSPC_PRICE_ONLY,close,2019-11,294632.5787770745,246374.2857428377,48258.29303423682,149,130,1.1958739033529182,71006.86451991223,47632.57877707452,0.0882505849672679
GSPC_PRICE_ONLY,close,2019-12,304056.07084803935,254418.08195525402,49637.98889278533,150,131,1.1951040134856274,88474.15280329337,57056.07084803935,0.08748069509997713
GSPC_PRICE_ONLY,close,2020-01,304561.0393425034,255003.86570298648,49557.17363951693,151,132,1.1943389113059102,89564.9050454899,57561.03934250341,0.08671559292025988
GSPC_PRICE_ONLY,close,2020-02,279944.26302599075,234555.36722904586,45388.89579694488,152,133,1.1935103695692546,44499.63025503661,32944.263025990746,0.08588705118360429
GSPC_PRICE_ONLY,close,2020-03,245917.8377216825,206207.967996185,39709.8697254975,153,134,1.192571946231642,17874.194282132492,1082.162278317497,0.08494862784599166
GSPC_PRICE_ONLY,close,2020-04,278111.04931517446,233364.2193586777,44746.829956496746,154,135,1.1917467471211662,41475.26867385217,31111.04931517446,0.08412342873551593
GSPC_PRICE_ONLY,close,2020-05,291704.42369726335,244931.37585607113,46773.04784119222,155,136,1.1909638880593127,66635.79955333448,44704.42369726335,0.08334056967366243
GSPC_PRICE_ONLY,close,2020-06,298068.4003050744,250435.2711140136,47633.12919106081,156,137,1.190201360132596,78503.671419088,51068.40030507441,0.08257804174694572
GSPC_PRICE_ONLY,close,2020-07,315492.3630534459,265234.58549770893,50257.777555736946,157,138,1.1894842539536423,110726.94855115481,68492.36305344588,0.08186093556799201
GSPC_PRICE_ONLY,close,2020-08,338597.2303808214,284818.15838142106,53779.07199940033,158,139,1.1888189724455025,153415.38876224245,91597.23038082139,0.08119565405985218
GSPC_PRICE_ONLY,close,2020-09,326314.74832494586,274645.3201581613,51669.42816678458,159,140,1.188131471299163,130960.06848310714,79314.74832494586,0.08050815291351276
GSPC_PRICE_ONLY,close,2020-10,318286.9942569046,268047.0414439632,50239.952812941396,160,141,1.187429611393209,116334.03570086777,71286.99425690458,0.0798062930075587
GSPC_PRICE_ONLY,close,2020-11,353517.3713077793,297874.3308449006,55643.04046287865,161,142,1.1868003876166533,181391.7021526799,106517.37130777928,0.07917706923100298
GSPC_PRICE_ONLY,close,2020-12,367640.4519456474,309931.86063238414,57708.591313263285,162,143,1.1861976732418371,207572.31257803156,120640.45194564742,0.0785743548561868
GSPC_PRICE_ONLY,close,2021-01,364546.1649523502,307480.25464321737,57065.91030913283,163,144,1.1855921134687133,202026.41959556757,117546.1649523502,0.07796879508306298
GSPC_PRICE_ONLY,close,2021-02,375057.7034900398,316502.8607567664,58554.8427332734,164,145,1.1850057297847711,221560.5642468062,128057.7034900398,0.07738241139912083
GSPC_PRICE_ONLY,close,2021-03,391974.63954718644,330934.80936011835,61039.83018706809,165,146,1.184446689984327,252909.4489073048,144974.63954718644,0.07682337159867658
GSPC_PRICE_ONLY,close,2021-04,413524.03598554106,349284.17308591557,64239.8628996255,166,147,1.1839186194211668,292808.20907145663,166524.03598554106,0.07629530103551652
GSPC_PRICE_ONLY,close,2021-05,416792.8309239994,352200.5167443738,64592.31417962565,167,148,1.1833964208136203,298993.3476683732,169792.83092399943,0.07577310242796997
GSPC_PRICE_ONLY,close,2021-06,427051.4708571165,361024.30239242525,66027.16846469126,168,149,1.1828884316849153,318075.77324954176,180051.4708571165,0.075265113299265
GSPC_PRICE_ONLY,close,2021-07,437766.0611307182,370236.9030176289,67529.15811308933,169,150,1.18239445490898,338002.9641483471,190766.0611307182,0.07477113652332967
GSPC_PRICE_ONLY,close,2021-08,451457.08146540145,381970.22494923434,69486.85651616711,170,151,1.1819169452943674,363427.3064146358,204457.08146540145,0.0742936269087171
GSPC_PRICE_ONLY,close,2021-09,430981.64335036016,364800.2188413241,66181.42450903606,171,152,1.1814182697566384,325781.86219168425,183981.64335036016,0.07379495137098813
GSPC_PRICE_ONLY,close,2021-10,461781.367589842,391023.9054917941,70757.4620980479,172,153,1.1809543127780273,382805.2730816361,214781.367589842,0.073330994392377
GSPC_PRICE_ONLY,close,2021-11,458933.017350758,388765.2271522135,70167.7901985445,173,154,1.1804888536779337,377698.24450297153,211933.01735075802,0.07286553529228335
GSPC_PRICE_ONLY,close,2021-12,479948.42332136096,406720.411361063,73228.01196029794,174,155,1.1800450872756674,416668.83468242397,232948.42332136096,0.07242176889001706
GSPC_PRICE_ONLY,close,2022-01,455710.2562763697,386332.951409632,69377.30486673769,175,156,1.1795790512137194,372043.20768600167,208710.25627636968,0.07195573282806911
GSPC_PRICE_ONLY,close,2022-02,442418.9584547468,375217.35999851127,67201.59845623554,176,157,1.179100451153172,347636.3184532581,195418.9584547468,0.07147713276752166
GSPC_PRICE_ONLY,close,2022-03,459245.7394365876,389640.1188197483,69605.62061683933,177,158,1.1786407950692563,378885.8582563359,212245.7394365876,0.07101747668360603
GSPC_PRICE_ONLY,close,2022-04,419851.99428559124,356368.6551813097,63483.339104281564,178,159,1.1781395141836566,306220.6494669009,172851.99428559124,0.07051619579800628
GSPC_PRICE_ONLY,close,2022-05,420874.3210509378,357387.6060483995,63486.71500253829,179,160,1.1776410651295517,308261.92709933734,173874.3210509378,0.07001774674390138
GSPC_PRICE_ONLY,close,2022-06,386554.54805619374,328395.6381724673,58158.90988372645,180,161,1.177100129001051,244950.18622866104,139554.54805619374,0.06947681061540067
GSPC_PRICE_ONLY,close,2022-07,422776.0036819761,359317.8637826821,63458.13989929401,181,162,1.1766072502804201,312093.8674646582,175776.00368197612,0.06898393189476981
GSPC_PRICE_ONLY,close,2022-08,405833.3358549674,345068.3675529653,60764.96830200212,182,163,1.1760954466296456,280901.7034079327,158833.33585496742,0.06847212824399529
GSPC_PRICE_ONLY,close,2022-09,368930.2587274038,313840.4754748326,55089.783252571244,183,164,1.1755343480448843,212770.7342022364,121930.25872740382,0.06791102965923401
GSPC_PRICE_ONLY,close,2022-10,399394.28865714534,339904.8472464828,59489.44141066255,184,165,1.1750179260242313,269299.13590362814,152394.28865714534,0.06739460763858096
GSPC_PRICE_ONLY,close,2022-11,421862.88726092764,359175.71625051845,62687.17101040919,185,166,1.1745306494125178,311038.6035114461,174862.88726092764,0.06690733102686752
GSPC_PRICE_ONLY,close,2022-12,397985.01094172895,338994.5948113782,58990.41613035073,186,167,1.174015801529738,266979.6057531072,150985.01094172895,0.06639248314408763
GSPC_PRICE_ONLY,close,2023-01,423561.7227427467,360928.4798314899,62633.24291125679,187,168,1.1735336677795527,314490.2025742366,176561.7227427467,0.06591034939390239
GSPC_PRICE_ONLY,close,2023-02,413501.4698278761,352503.73709206964,60997.732735806436,188,169,1.17304137890565,296005.2069199457,166501.46982787608,0.06541806051999965
GSPC_PRICE_ONLY,close,2023-03,428995.3631483479,365859.56151660386,63135.80163174402,189,170,1.1725684067679578,324854.92466495174,181995.36314834788,0.0649450883823075
GSPC_PRICE_ONLY,close,2023-04,436276.8598271862,372216.6022168156,64060.25761037064,190,171,1.172104783152729,338493.4620440018,189276.8598271862,0.06448146476707861
GSPC_PRICE_ONLY,close,2023-05,438359.85054198175,374140.5731197262,64219.277422255545,191,172,1.1716447828332832,342500.42366170796,191359.85054198175,0.0640214644476329
GSPC_PRICE_ONLY,close,2023-06,467733.7723833634,399357.74393558357,68376.02844777983,192,173,1.1712149807687438,397091.51631894696,220733.7723833634,0.06359166238309344
GSPC_PRICE_ONLY,close,2023-07,483298.502681763,412793.31770944345,70505.18497231958,193,174,1.1708002090817438,426091.8203912065,236298.50268176303,0.06317689069609345
GSPC_PRICE_ONLY,close,2023-08,475736.1978875932,406480.110274261,69256.0876133322,194,175,1.1703800158059483,412216.30816185416,228736.19788759318,0.06275669742029799
GSPC_PRICE_ONLY,close,2023-09,453558.63124600827,387676.6564143415,65881.9748316668,195,176,1.1699405258005873,371235.28766034974,206558.63124600827,0.06231720741493696
GSPC_PRICE_ONLY,close,2023-10,444589.5537067954,380155.64417537226,64433.90953142312,196,177,1.1694934969890876,354745.19788216765,197589.55370679538,0.06187017860343724
GSPC_PRICE_ONLY,close,2023-11,485237.7250144698,415057.64654627076,70180.07846819906,197,178,1.1690851356484415,430295.3715607406,238237.72501446982,0.06146181726279121
GSPC_PRICE_ONLY,close,2023-12,507699.4165199211,434415.32713858056,73284.08938134054,198,179,1.1686959110399036,472114.74365850165,260699.4165199211,0.061072592654253244
GSPC_PRICE_ONLY,close,2024-01,516769.65799310035,442320.6661552957,74448.99183780467,199,180,1.1683145227758047,489090.32414839603,269769.65799310035,0.06069120439015441
GSPC_PRICE_ONLY,close,2024-02,544497.3157594057,466197.7743699595,78299.54138944624,200,181,1.167953486039833,540695.0901293652,297497.3157594057,0.060330167654182754
GSPC_PRICE_ONLY,close,2024-03,562386.9581614417,481658.66053016396,80728.29763127776,201,182,1.167604787885304,574045.6186916057,315386.9581614417,0.05998146949965366
GSPC_PRICE_ONLY,close,2024-04,539983.1845530947,462614.4008190209,77368.78373407375,202,183,1.1672424887705586,532597.5853721156,292983.1845530947,0.05961917038490827
GSPC_PRICE_ONLY,close,2024-05,566913.8197369688,485829.6949274342,81084.12480953464,203,184,1.166898247793696,582743.514664403,319913.81973696884,0.059274929408045685
GSPC_PRICE_ONLY,close,2024-06,587568.6092118832,503673.31390798924,83895.29530389392,204,185,1.166566885692141,621241.9231198723,340568.60921188316,0.05894356730649064
GSPC_PRICE_ONLY,close,2024-07,595220.6596301353,510375.55910270463,84845.10052743065,205,186,1.166240524284896,635596.2187328399,348220.6596301353,0.058617205899245794
GSPC_PRICE_ONLY,close,2024-08,609812.3489554173,523029.8354224338,86782.51353298349,206,187,1.165922682905636,662842.1843778511,362812.3489554173,0.05829936451998563
GSPC_PRICE_ONLY,close,2024-09,623128.6582842871,534593.4083843869,88535.24989990017,207,188,1.1656123111720842,687722.066668674,376128.6582842871,0.05798899278643388
GSPC_PRICE_ONLY,close,2024-10,617961.7139084102,530302.6746500497,87659.03925836051,208,189,1.1653000134615714,678264.3885584598,370961.71390841017,0.0576766950759211
GSPC_PRICE_ONLY,close,2024-11,654371.7206737001,561689.7049051195,92682.0157685806,209,190,1.1650057228380863,746061.4255788196,407371.7206737001,0.05738240445243603
GSPC_PRICE_ONLY,close,2024-12,639018.8816934123,548653.0022008182,90365.87949259416,210,191,1.1647049758774826,717671.8838942305,392018.8816934123,0.05708165749183225
GSPC_PRICE_ONLY,close,2025-01,657282.8102166299,564475.5786307085,92807.23158592137,211,192,1.1644131918178833,751758.3888473384,410282.8102166299,0.05678987343223296
GSPC_PRICE_ONLY,close,2025-02,648921.727503523,557436.2651130625,91485.46239046054,212,193,1.1641182465441227,736357.9926165855,401921.727503523,0.056494928158472346
GSPC_PRICE_ONLY,close,2025-03,612579.7228754569,526358.7637604963,86220.95911496063,213,194,1.1638064473344514,668938.4866359532,365579.7228754569,0.056183128948801064
GSPC_PRICE_ONLY,close,2025-04,608908.8371934457,523345.3080069994,85563.52918644628,214,195,1.1634934485460255,662254.1452004451,361908.83719344565,0.05587013016037523
GSPC_PRICE_ONLY,close,2025-05,647371.2386285214,556543.5137484164,90827.724880105,215,196,1.1631996827496285,733914.7523769379,400371.23862852145,0.05557636436397817
GSPC_PRICE_ONLY,close,2025-06,680485.2797391828,585151.8784917325,95333.40124745027,216,197,1.1629207813417235,795637.1582309153,433485.2797391828,0.055297462956073185
GSPC_PRICE_ONLY,close,2025-07,696229.0566038324,598830.1082569957,97398.94834683673,217,198,1.1626487162282708,825059.1648608281,449229.0566038324,0.055025397842620505
GSPC_PRICE_ONLY,close,2025-08,710503.669128155,611247.6691582681,99255.99996988685,218,199,1.1623826232443053,851751.3382864231,463503.669128155,0.05475930485865499
GSPC_PRICE_ONLY,close,2025-09,736601.2785041778,633839.1906367752,102762.08786740259,219,200,1.1621264342524553,900440.469140953,489601.2785041778,0.05450311586680501
GSPC_PRICE_ONLY,close,2025-10,754312.4573546051,649219.0191630722,105093.43819153286,220,201,1.1618767089217625,933531.4765176773,507312.4573546051,0.05425339053611222
GSPC_PRICE_ONLY,close,2025-11,756292.7755275299,651062.7559945254,105230.0195330045,221,202,1.16162807435093,937355.5315220553,509292.7755275299,0.05400475596527965
GSPC_PRICE_ONLY,close,2025-12,756896.3764503774,651721.5115928919,105174.86485748552,222,203,1.1613800726025207,938617.8880432693,509896.3764503774,0.05375675421687043
GSPC_PRICE_ONLY,close,2026-01,768237.8205340743,661625.9558206312,106611.8647134431,223,204,1.1611361582409652,959863.7763547056,521237.82053407433,0.05351283985531485
GSPC_PRICE_ONLY,close,2026-02,762578.4702628376,656890.7539461799,105687.71631665772,224,205,1.1608908569374032,949469.2242090175,515578.4702628376,0.053267538551752924
GSPC_PRICE_ONLY,close,2026-03,724738.2966976503,624433.5401753236,100304.75652232673,225,206,1.1606331980408418,879171.836872974,477738.29669765034,0.05300987965519144
GSPC_PRICE_ONLY,close,2026-04,801280.2232030103,690520.3622935219,110759.8609094884,226,207,1.1604005717392696,1021800.5854965321,554280.2232030103,0.05277725335361927
GSPC_PRICE_ONLY,close,2026-05,843522.4008717439,727061.6905840774,116460.71028766653,227,208,1.1601799569361289,1100584.0914558214,596522.4008717439,0.05255663855047854
GSPC_PRICE_ONLY,close,2026-06,835541.9413536637,720321.1159737416,115220.82537992205,228,209,1.1599575839508254,1085863.0573274053,588541.9413536637,0.052334265565175064
GSPC_PRICE_ONLY,close,2026-07,835467.9389432884,720395.2179708877,115072.72097240074,229,210,1.1597355425213984,1085863.156914176,588467.9389432884,0.05211222413574812
GSPC_PRICE_ONLY,close,2026-08,858378.3097701019,740287.7758200486,118090.53395005327,230,211,1.1595197675920548,1128666.0855901507,611378.3097701019,0.05189644920640446
GSPC_PRICE_ONLY,close,2026-09,848831.3777812074,732191.8274078908,116639.55037331663,231,212,1.1593019015061183,1111023.2051890981,601831.3777812074,0.051678583120468025
GSPC_PRICE_ONLY,open,2016-01,154290.87363463663,124069.39660710946,30221.477027527173,103,84,1.243585266423351,191639.7297582539,92709.12636536337,0.13596194803770079
GSPC_PRICE_ONLY,open,2016-02,147625.5337537249,118905.49286212712,28720.04089159779,104,85,1.2415367044893304,203468.97338414798,99374.46624627509,0.1339133861036801
GSPC_PRICE_ONLY,open,2016-03,148636.96799271635,119914.7026091689,28722.26538354745,105,86,1.2395224668751443,201448.32939811476,98363.03200728365,0.13189914848949402
GSPC_PRICE_ONLY,open,2016-04,158808.76671988875,128314.16407298138,30494.60264690737,106,87,1.2376557792136098,182877.06920712988,88191.23328011125,0.1300324608279595
GSPC_PRICE_ONLY,open,2016-05,160623.40499827373,129972.37477426587,30651.03022400786,107,88,1.2358272692735062,179404.22022746038,86376.59500172627,0.12820395088785586
GSPC_PRICE_ONLY,open,2016-06,163703.49122799185,132655.5276560929,31047.96357189896,108,89,1.2340495275280972,173640.98111591526,83296.50877200815,0.12642620914244684
GSPC_PRICE_ONLY,open,2016-07,165125.67278876816,133997.63836669136,31128.034422076802,109,90,1.2323028584794409,170876.68884454048,81874.32721123184,0.12467954009379056
GSPC_PRICE_ONLY,open,2016-08,171931.25681028445,139708.80492900856,32222.45188127589,110,91,1.2306400938555688,158359.938260707,75068.74318971555,0.12301677546991852
GSPC_PRICE_ONLY,open,2016-09,172787.27932177065,140591.81094414435,32195.468377626297,111,92,1.2289995993466307,156620.909734085,74212.72067822935,0.12137628096098041
GSPC_PRICE_ONLY,open,2016-10,173230.2424311396,141138.56678448216,32091.675646657444,112,93,1.22737708322957,155631.19078437824,73769.7575688604,0.11975376484391975
GSPC_PRICE_ONLY,open,2016-11,171376.84978987294,139813.77786650872,31563.071923364216,113,94,1.2257507979900233,158809.37234361834,75623.15021012706,0.11812747960437298
GSPC_PRICE_ONLY,open,2016-12,178132.4023911667,145509.31027875078,32623.092112415907,114,95,1.2241993453884166,146358.28733008253,68867.59760883331,0.11657602700276626
GSPC_PRICE_ONLY,open,2017-01,183293.91350241608,149908.6840220271,33385.22948038898,115,96,1.2227037726212275,136797.40247555682,63706.08649758392,0.11508045423557722
GSPC_PRICE_ONLY,open,2017-02,187063.3865048064,153173.72406230858,33889.66244249782,116,97,1.221249843274112,129762.88943288501,59936.6134951936,0.11362652488846159
GSPC_PRICE_ONLY,open,2017-03,195800.96564957654,160509.51127848218,35291.454371094354,117,98,1.2198714212634045,113689.52307194128,51199.03435042346,0.11224810287775422
GSPC_PRICE_ONLY,open,2017-04,195337.4913032543,160309.81570334808,35027.675599906215,118,99,1.2184998806606118,114352.69299339762,51662.5086967457,0.11087656227496145
GSPC_PRICE_ONLY,open,2017-05,198500.60559418678,163085.04303431817,35415.56255986862,119,100,1.2171600896129762,108414.35137149505,48499.39440581322,0.10953677122732586
GSPC_PRICE_ONLY,open,2017-06,201756.94725508583,165938.81862238934,35818.12863269649,120,101,1.2158514139732686,102304.23412252482,45243.05274491417,0.10822809558761826
GSPC_PRICE_ONLY,open,2017-07,204071.56340721584,168020.04954996952,36051.51385724632,121,102,1.2145667374447746,97908.38704281463,42928.43659278416,0.1069434190591243
GSPC_PRICE_ONLY,open,2017-08,208908.11510237254,172178.831671097,36729.283431275544,122,103,1.2133205520957264,88913.05322653046,38091.88489762746,0.10569723371007611
GSPC_PRICE_ONLY,open,2017-09,209682.08044550352,172992.53740905834,36689.54303644519,123,104,1.212087432128295,87325.38214543814,37317.919554496475,0.10446411374264475
GSPC_PRICE_ONLY,open,2017-10,214646.2151421065,177263.03967772916,37383.17546437733,124,105,1.2108909761016247,78090.74518016435,32353.784857893508,0.10326765771597435
GSPC_PRICE_ONLY,open,2017-11,220925.5321954524,182622.90126522092,38302.63093023148,125,106,1.2097361867808958,66451.56653932668,26074.467804547603,0.10211286839524547
GSPC_PRICE_ONLY,open,2017-12,227218.60229002454,187998.2933154968,39220.308974527754,126,107,1.2086205586383096,54783.104394478665,19781.397709975456,0.10099724025265933
GSPC_PRICE_ONLY,open,2018-01,231536.97500002562,191743.88016348134,39793.094836544275,127,108,1.2075325418606142,46719.14483649304,15463.024999974383,0.09990922347496389
GSPC_PRICE_ONLY,open,2018-02,243987.3000186872,202226.29543737406,41761.004581313144,128,109,1.2065063027090153,23786.404543938726,3012.6999813127914,0.09888298432336495
GSPC_PRICE_ONLY,open,2018-03,236217.81004240058,195957.79633662658,40260.01370577401,129,110,1.2054524722079096,37824.39362097284,10782.189957599418,0.09782915382225932
GSPC_PRICE_ONLY,open,2018-04,230104.00889582376,191056.44285269605,39047.56604312771,130,111,1.204377122593208,48839.548251480184,16895.99110417624,0.09675380420755775
GSPC_PRICE_ONLY,open,2018-05,231934.9688199852,192746.39279326968,39188.57602671551,131,112,1.203316780453304,45318.63838674512,15065.031180014805,0.09569346206765372
GSPC_PRICE_ONLY,open,2018-06,239581.5894775318,199269.97624653354,40311.61323099825,132,113,1.2022964723051173,31148.434275934676,7418.4105224682135,0.09467315391946696
GSPC_PRICE_ONLY,open,2018-07,239369.89016739052,199262.15551508105,40107.734652309475,133,114,1.2012812445425642,31367.954317528434,7630.10983260948,0.09365792615691393
GSPC_PRICE_ONLY,open,2018-08,250654.57643687658,208823.58633422482,41830.99010265176,134,115,1.2003173627891857,17830.990102651762,3654.5764368765813,0.09269404440353535
GSPC_PRICE_ONLY,open,2018-09,258388.35024895504,215433.5808413701,42954.76940758494,135,116,1.1993875292785194,18954.769407584943,11388.350248955045,0.09176421089286912
GSPC_PRICE_ONLY,open,2018-10,262004.38588685842,218614.72377811302,43389.6621087454,136,117,1.198475479413658,19389.662108745397,15004.385886858421,0.09085216102800775
GSPC_PRICE_ONLY,open,2018-11,244317.61034036515,204022.60206392026,40295.00827644489,137,118,1.1975026681789915,21659.787595714588,2682.3896596348495,0.08987934979334122
GSPC_PRICE_ONLY,open,2018-12,251873.3034741616,210497.0726500823,41376.230824079306,138,119,1.1965644001751068,17376.230824079306,4873.303474161599,0.08894108178945648
GSPC_PRICE_ONLY,open,2019-01,224572.8679213612,187845.66237190683,36727.205549454375,139,120,1.19551798580656,57581.469706731965,22427.132078638795,0.08789466742090979
GSPC_PRICE_ONLY,open,2019-02,246005.07774183858,205936.3377637059,40068.73997813268,140,121,1.1945685759650058,18058.584494455514,994.9222581614158,0.08694525757935545
GSPC_PRICE_ONLY,open,2019-03,255735.30300558096,214244.6040611764,41490.698944404576,141,122,1.1936604150485728,17490.698944404576,8735.303005580965,0.08603709666292247
GSPC_PRICE_ONLY,open,2019-04,261342.37260080525,219104.2190212962,42238.15357950906,142,123,1.1927765415389087,18238.15357950906,14342.372600805247,0.08515322315325835
GSPC_PRICE_ONLY,open,2019-05,271856.1585951367,228080.38694798673,43775.77164714999,143,124,1.1919313283922697,29936.545543123444,24856.158595136716,0.08430801000661936
GSPC_PRICE_ONLY,open,2019-06,254366.10887996433,213567.7065823212,40798.40229764313,144,125,1.1910326376142317,16798.40229764313,7366.108879964333,0.08340931922858141
