symbol,signal_ts,entry_ts,exit_ts,direction,entry_px,exit_px,stop_px,target_px,risk_per_share,r,ret_pct,bars_held,reason
QQQ,2024-05-20 11:25:00,2024-05-20 11:40:00,2024-05-20 11:50:00,1,454.39765,454.17,454.17,454.85294999999996,0.2276499999999828,-1.0,-0.05009929078638122,2,stop
AMZN,2024-05-20 11:55:00,2024-05-20 12:00:00,2024-05-20 13:25:00,-1,184.85500000000002,184.06500000000005,185.25,184.06500000000005,0.3949999999999818,2.0,0.42736198642177037,17,target
SPY,2024-05-20 11:45:00,2024-05-20 12:05:00,2024-05-20 13:25:00,-1,531.2,530.4798000000001,531.5601,530.4798000000001,0.36009999999998854,2.0,0.1355798192771041,16,target
AMZN,2024-05-21 10:40:00,2024-05-21 10:45:00,2024-05-21 12:30:00,1,181.28,182.34,180.75,182.34,0.5300000000000011,2.0,0.5847308031774064,21,target
MSFT,2024-05-21 10:35:00,2024-05-21 10:50:00,2024-05-21 15:55:00,1,429.185,429.07,424.85,437.85499999999996,4.3349999999999795,-0.02652825836217062,-0.02679497186528166,61,flatten
META,2024-05-21 11:00:00,2024-05-21 11:05:00,2024-05-21 11:30:00,1,467.4625,466.15,466.15,470.0875,1.3125,-1.0,-0.2807711848544001,5,stop
AMD,2024-05-21 10:55:00,2024-05-21 11:10:00,2024-05-21 12:15:00,1,164.32505,165.39515000000003,163.79,165.39515000000003,0.5350500000000125,2.0,0.651209295235282,13,target
IWM,2024-05-21 11:05:00,2024-05-21 11:10:00,2024-05-21 11:15:00,-1,208.44,208.56,208.56,208.2,0.12000000000000455,-1.0,-0.0575705238917696,1,stop
AAPL,2024-05-21 11:00:00,2024-05-21 11:25:00,2024-05-21 12:05:00,1,192.26,191.86,191.86,193.05999999999995,0.39999999999997726,-1.0,-0.2080515967959936,8,stop
SPY,2024-05-21 11:20:00,2024-05-21 11:30:00,2024-05-21 11:40:00,1,530.42,530.15,530.15,530.9599999999999,0.2699999999999818,-1.0,-0.050903057954070706,2,stop
GOOGL,2024-05-21 11:35:00,2024-05-21 11:45:00,2024-05-21 15:35:00,-1,177.5,177.8899,177.8899,176.72019999999998,0.38990000000001146,-1.0,-0.21966197183099237,46,stop
MSFT,2024-05-22 11:00:00,2024-05-22 11:05:00,2024-05-22 13:45:00,-1,431.305,429.09499999999997,432.41,429.09499999999997,1.1050000000000182,2.0,0.5123984187523994,32,target
IWM,2024-05-22 10:55:00,2024-05-22 11:05:00,2024-05-22 13:40:00,1,207.88,207.34,207.34,208.95999999999998,0.539999999999992,-1.0,-0.2597652491822167,31,stop
AMD,2024-05-22 10:40:00,2024-05-22 11:20:00,2024-05-22 12:45:00,1,167.78910000000002,166.18,166.18,171.00730000000004,1.6091000000000122,-1.0,-0.9590015084412586,17,stop
SPY,2024-05-22 11:00:00,2024-05-22 11:20:00,2024-05-22 11:50:00,1,531.05315,530.78,530.78,531.5994499999999,0.2731499999999869,-1.0,-0.05143552956987204,6,stop
GOOGL,2024-05-22 11:25:00,2024-05-22 11:35:00,2024-05-22 12:45:00,1,175.8775,175.335,175.335,176.96249999999998,0.5424999999999898,-1.0,-0.3084533268894485,14,stop
META,2024-05-22 11:10:00,2024-05-22 11:50:00,2024-05-22 12:50:00,1,471.63075,469.78,469.78,475.33225,1.850750000000005,-1.0,-0.3924150407919766,12,stop
NVDA,2024-05-22 11:00:00,2024-05-22 11:50:00,2024-05-22 13:40:00,1,947.025,943.0101,943.0101,955.0548,4.0149000000000115,-1.0,-0.4239486813970076,22,stop
QQQ,2024-05-22 11:00:00,2024-05-22 11:50:00,2024-05-22 11:50:00,1,456.225,455.92,455.92,456.83500000000004,0.3050000000000068,-1.0,-0.0668529782453848,0,stop
AMZN,2024-05-22 11:00:00,2024-05-22 11:50:00,2024-05-22 12:30:00,1,183.84,183.52,183.52,184.48,0.3199999999999932,-1.0,-0.17406440382941318,8,stop
MSFT,2024-05-23 10:35:00,2024-05-23 10:45:00,2024-05-23 10:55:00,1,431.92499999999995,430.83,430.83,434.1149999999999,1.0949999999999704,-1.0,-0.25351623545753793,2,stop
META,2024-05-23 10:35:00,2024-05-23 10:45:00,2024-05-23 13:40:00,1,468.71000000000004,465.13,465.13,475.8700000000001,3.580000000000041,-1.0,-0.7637985108062642,35,stop
AAPL,2024-05-23 10:35:00,2024-05-23 10:45:00,2024-05-23 13:20:00,1,189.175,188.505,188.505,190.51500000000004,0.6700000000000159,-1.0,-0.35416941984935424,31,stop
AMZN,2024-05-23 10:35:00,2024-05-23 10:55:00,2024-05-23 11:25:00,1,182.70505,183.69514999999998,182.21,183.69514999999998,0.495049999999992,2.0,0.5419116767708304,6,target
NVDA,2024-05-23 10:30:00,2024-05-23 10:55:00,2024-05-23 15:10:00,1,1040.1,1025.56,1025.56,1069.1799999999998,14.539999999999964,-1.0,-1.3979425055283112,51,stop
QQQ,2024-05-23 10:50:00,2024-05-23 11:05:00,2024-05-23 11:35:00,-1,457.8913,458.89,458.89,455.89390000000003,0.9986999999999853,-1.0,-0.2181085336192204,6,stop
SPY,2024-05-23 10:50:00,2024-05-23 11:05:00,2024-05-23 11:35:00,-1,530.2049999999999,530.99,530.99,528.6349999999998,0.7850000000000819,-1.0,-0.14805594062675417,6,stop
IWM,2024-05-23 10:50:00,2024-05-23 11:05:00,2024-05-23 14:00:00,-1,204.9925,203.16750000000002,205.905,203.16750000000002,0.9124999999999943,2.0,0.8902764735295138,35,target
GOOGL,2024-05-23 11:10:00,2024-05-23 11:25:00,2024-05-23 12:50:00,1,175.78,175.29,175.29,176.76000000000002,0.4900000000000091,-1.0,-0.2787575378313853,17,stop
AMD,2024-05-23 10:40:00,2024-05-23 11:40:00,2024-05-23 15:55:00,-1,164.1275,160.48,173.14,146.10250000000002,9.012499999999989,0.4047156726768391,2.2223576183150344,51,flatten
QQQ,2024-05-24 10:30:00,2024-05-24 10:35:00,2024-05-24 15:55:00,1,456.7825,458.01,454.58,461.1875000000001,2.202500000000043,0.5573212258796547,0.2687274578163488,64,flatten
GOOGL,2024-05-24 10:35:00,2024-05-24 10:45:00,2024-05-24 15:55:00,1,174.815,174.97,173.65,177.14499999999998,1.164999999999992,0.13304721030043107,0.08866516031233082,62,flatten
META,2024-05-24 10:30:00,2024-05-24 10:45:00,2024-05-24 15:55:00,1,475.125,478.22,466.32,492.735,8.805000000000007,0.3515048268029557,0.6514075243357069,62,flatten
SPY,2024-05-24 10:40:00,2024-05-24 10:45:00,2024-05-24 10:50:00,-1,528.41005,528.74,528.74,527.7501499999998,0.3299500000000535,-1.0,-0.06244203720198992,1,stop
AMZN,2024-05-24 10:35:00,2024-05-24 11:05:00,2024-05-24 11:15:00,-1,181.67489999999998,182.17,182.17,180.68469999999996,0.49510000000000787,-1.0,-0.27251975919623894,2,stop
NVDA,2024-05-24 10:55:00,2024-05-24 11:15:00,2024-05-24 15:55:00,1,1045.955,1064.3801,1035.11,1067.645,10.845000000000027,1.6989488243430253,1.76155761959168,56,flatten
AAPL,2024-05-24 13:35:00,2024-05-24 14:05:00,2024-05-24 15:00:00,-1,190.3752,190.0256,190.55,190.0256,0.17480000000000473,2.0,0.1836373645306791,11,target
NVDA,2024-05-28 10:30:00,2024-05-28 10:40:00,2024-05-28 10:55:00,1,1113.5077,1122.9631000000004,1108.78,1122.9631000000004,4.727700000000141,2.0,0.8491544333281469,3,target
QQQ,2024-05-28 10:45:00,2024-05-28 11:00:00,2024-05-28 14:30:00,1,458.74,457.99,457.99,460.24,0.75,-1.0,-0.1634913022627196,42,stop
IWM,2024-05-28 10:45:00,2024-05-28 11:00:00,2024-05-28 13:45:00,1,205.6523,205.31,205.31,206.33689999999999,0.3422999999999945,-1.0,-0.16644598674558686,33,stop
SPY,2024-05-28 10:45:00,2024-05-28 11:00:00,2024-05-28 13:50:00,1,529.6700000000001,529.0,529.0,531.0100000000002,0.6700000000000728,-1.0,-0.1264938546642386,34,stop
META,2024-05-28 11:25:00,2024-05-28 11:30:00,2024-05-28 12:00:00,1,476.12,477.85980000000006,475.2501,477.85980000000006,0.8699000000000296,2.0,0.36541208098799866,6,target
MSFT,2024-05-28 11:20:00,2024-05-28 11:30:00,2024-05-28 15:55:00,-1,428.72,429.91,429.91,426.34000000000003,1.1899999999999977,-1.0,-0.27757044224668725,53,stop
AAPL,2024-05-28 11:45:00,2024-05-28 11:50:00,2024-05-28 13:20:00,-1,191.625,190.97500000000002,191.95,190.97500000000002,0.32499999999998863,2.0,0.3392041748206013,18,target
NVDA,2024-05-29 10:35:00,2024-05-29 10:40:00,2024-05-29 10:45:00,1,1141.245,1144.7549999999997,1139.49,1144.7549999999997,1.7549999999998818,2.0,0.30755885020304696,1,target
AMZN,2024-05-29 10:45:00,2024-05-29 10:50:00,2024-05-29 15:50:00,-1,183.3925,182.0175,184.08,182.0175,0.6875,2.0,0.7497580326349224,60,target
SPY,2024-05-29 10:30:00,2024-05-29 10:55:00,2024-05-29 15:55:00,1,526.748,526.11,525.37,529.5040000000001,1.3780000000000427,-0.46298984034834095,-0.12112053581599429,60,flatten
META,2024-05-29 10:55:00,2024-05-29 11:00:00,2024-05-29 11:05:00,1,478.925,477.8,477.8,481.175,1.125,-1.0,-0.2349010805449705,1,stop
GOOGL,2024-05-29 11:00:00,2024-05-29 11:05:00,2024-05-29 11:45:00,1,176.34865,176.0,176.0,177.04594999999998,0.34864999999999213,-1.0,-0.19770494415465734,8,stop
MSFT,2024-05-29 11:15:00,2024-05-29 11:20:00,2024-05-29 12:35:00,-1,429.21000000000004,430.7,430.7,426.23000000000013,1.4899999999999523,-1.0,-0.3471494140397363,15,stop
QQQ,2024-05-29 11:10:00,2024-05-29 11:20:00,2024-05-29 15:50:00,-1,457.56,456.2,458.24,456.2,0.6800000000000068,2.0,0.2972287787394033,54,target
IWM,2024-05-29 11:25:00,2024-05-29 11:30:00,2024-05-29 11:30:00,1,202.53,202.3,202.3,202.98999999999998,0.22999999999998977,-1.0,-0.11356342270280441,0,stop
MSFT,2024-05-30 10:30:00,2024-05-30 10:40:00,2024-05-30 10:55:00,1,419.4522,417.75,417.75,422.8566,1.7022000000000048,-1.0,-0.4058150130098268,3,stop
AMZN,2024-05-30 10:35:00,2024-05-30 10:45:00,2024-05-30 15:55:00,-1,180.0075,179.28,181.15,177.72249999999997,1.1425000000000125,0.6367614879649751,0.4041498270905335,62,flatten
SPY,2024-05-30 10:40:00,2024-05-30 10:45:00,2024-05-30 13:00:00,-1,523.525,524.82,524.82,520.9349999999998,1.2950000000000728,-1.0,-0.24736163506997236,27,stop
AMD,2024-05-30 10:35:00,2024-05-30 10:55:00,2024-05-30 12:05:00,-1,164.98575,166.6364,166.6364,161.68444999999997,1.650650000000013,-1.0,-1.00048034451461,14,stop
IWM,2024-05-30 10:50:00,2024-05-30 10:55:00,2024-05-30 15:55:00,1,204.055,204.05,203.259,205.64700000000005,0.7960000000000207,-0.006281407035170003,-0.0024503197667273295,60,flatten
AAPL,2024-05-30 11:05:00,2024-05-30 11:20:00,2024-05-30 15:50:00,1,191.45,191.0,191.0,192.34999999999997,0.44999999999998863,-1.0,-0.2350483154870664,54,stop
GOOGL,2024-05-30 11:35:00,2024-05-30 11:40:00,2024-05-30 12:30:00,1,173.0,172.675,172.675,173.64999999999998,0.32499999999998863,-1.0,-0.187861271676294,10,stop
AMZN,2024-05-31 11:00:00,2024-05-31 11:10:00,2024-05-31 12:25:00,1,174.905,173.92,173.92,176.87500000000003,0.9850000000000136,-1.0,-0.5631628598382057,15,stop
IWM,2024-05-31 11:15:00,2024-05-31 11:20:00,2024-05-31 11:30:00,1,204.12,203.735,203.735,204.89,0.3849999999999909,-1.0,-0.18861454046638787,2,stop
NVDA,2024-05-31 11:30:00,2024-05-31 11:35:00,2024-05-31 12:15:00,-1,1092.1606499999998,1074.4819499999994,1101.0,1074.4819499999994,8.839350000000195,2.0,1.618690437162371,8,target
META,2024-05-31 11:55:00,2024-05-31 12:00:00,2024-05-31 12:40:00,-1,455.97,457.36,457.36,453.19000000000005,1.3899999999999864,-1.0,-0.3048446169704117,8,stop
GOOGL,2024-06-03 10:30:00,2024-06-03 10:35:00,2024-06-03 10:45:00,1,172.47750000000002,172.03,172.03,173.37250000000006,0.4475000000000193,-1.0,-0.25945413169834863,2,stop
META,2024-06-03 10:30:00,2024-06-03 10:35:00,2024-06-03 10:35:00,1,476.27995,475.9599,475.9599,476.92004999999995,0.32004999999998063,-1.0,-0.06719787385548785,0,stop
IWM,2024-06-03 10:35:00,2024-06-03 10:40:00,2024-06-03 10:40:00,-1,205.435,205.185,205.56,205.185,0.125,2.0,0.1216929929174678,0,target
AMZN,2024-06-03 10:45:00,2024-06-03 10:55:00,2024-06-03 11:10:00,-1,176.875,177.33,177.33,175.96499999999997,0.4550000000000125,-1.0,-0.25724381625442405,3,stop
AAPL,2024-06-03 10:55:00,2024-06-03 11:20:00,2024-06-03 12:30:00,-1,194.305,192.935,194.99,192.935,0.6850000000000023,2.0,0.7050770695555979,14,target
NVDA,2024-06-03 10:50:00,2024-06-03 11:20:00,2024-06-03 15:20:00,-1,1133.325,1141.67,1141.67,1116.635,8.345000000000027,-1.0,-0.7363289435951759,48,stop
AMD,2024-06-04 10:30:00,2024-06-04 10:35:00,2024-06-04 11:30:00,1,162.06615,160.62,160.62,164.95844999999997,1.4461499999999887,-1.0,-0.8923208208499978,11,stop
GOOGL,2024-06-04 10:40:00,2024-06-04 10:45:00,2024-06-04 13:05:00,1,172.89,172.09,172.09,174.48999999999995,0.799999999999983,-1.0,-0.46272196194110876,28,stop
MSFT,2024-06-04 10:30:00,2024-06-04 10:55:00,2024-06-04 10:55:00,1,412.165,412.675,411.91,412.675,0.25499999999999545,2.0,0.12373685295937085,0,target
META,2024-06-04 10:50:00,2024-06-04 11:05:00,2024-06-04 14:20:00,-1,474.7819,477.7799,477.7799,468.7859,2.9979999999999905,-1.0,-0.6314478289926365,39,stop
NVDA,2024-06-04 11:00:00,2024-06-04 11:10:00,2024-06-04 12:45:00,-1,1146.955,1152.3,1152.3,1136.2649999999999,5.345000000000027,-1.0,-0.4660165394457522,19,stop
SPY,2024-06-04 11:00:00,2024-06-04 11:15:00,2024-06-04 14:10:00,-1,526.3248,527.4,527.4,524.1744,1.0751999999999953,-1.0,-0.20428450264931378,35,stop
IWM,2024-06-04 11:00:00,2024-06-04 11:15:00,2024-06-04 15:55:00,-1,202.4975,201.92,203.35,200.79250000000002,0.852499999999992,0.6774193548387334,0.2851887060334151,56,flatten
AAPL,2024-06-04 11:35:00,2024-06-04 11:40:00,2024-06-04 12:15:00,-1,193.98000000000002,194.27,194.27,193.40000000000003,0.28999999999999204,-1.0,-0.14949994844828954,7,stop
QQQ,2024-06-04 11:30:00,2024-06-04 12:25:00,2024-06-04 14:10:00,-1,452.1355,453.21,453.21,449.9865,1.0745000000000005,-1.0,-0.23764999651653113,21,stop
IWM,2024-06-05 10:35:00,2024-06-05 10:40:00,2024-06-05 15:55:00,1,203.39,205.01,201.79,206.58999999999997,1.5999999999999943,1.0125000000000064,0.7964993362505554,63,flatten
AAPL,2024-06-05 10:35:00,2024-06-05 10:40:00,2024-06-05 11:30:00,1,195.42485,196.25455,195.01,196.25455,0.4148500000000013,2.0,0.4245621782490827,10,target
SPY,2024-06-05 10:35:00,2024-06-05 10:45:00,2024-06-05 15:00:00,1,530.5,534.0491999999999,528.7254,534.0491999999999,1.774599999999964,2.0,0.6690292177191193,51,target
AMD,2024-06-05 10:35:00,2024-06-05 10:45:00,2024-06-05 10:45:00,1,166.2,166.08,166.08,166.43999999999994,0.11999999999997613,-1.0,-0.07220216606496759,0,stop
META,2024-06-05 10:50:00,2024-06-05 11:25:00,2024-06-05 11:55:00,1,487.11990000000003,485.01,485.01,491.3397000000001,2.1099000000000387,-1.0,-0.43313771414389735,6,stop
NVDA,2024-06-06 10:35:00,2024-06-06 10:50:00,2024-06-06 12:15:00,1,1213.995,1195.39,1195.39,1251.2049999999995,18.60499999999979,-1.0,-1.5325433795031933,17,stop
MSFT,2024-06-06 10:35:00,2024-06-06 10:55:00,2024-06-06 11:20:00,-1,423.26495,421.69485,424.05,421.69485,0.7850500000000125,2.0,0.37094968529759553,5,target
AMD,2024-06-06 10:30:00,2024-06-06 11:10:00,2024-06-06 15:55:00,1,167.22750000000002,166.78,163.86,173.96250000000003,3.367500000000007,-0.1328878990348978,-0.2675995275896723,57,flatten
GOOGL,2024-06-06 11:25:00,2024-06-06 11:35:00,2024-06-06 12:20:00,-1,176.1725,176.64,176.64,175.23750000000007,0.4674999999999727,-1.0,-0.26536491223089453,9,stop
IWM,2024-06-06 11:10:00,2024-06-06 11:55:00,2024-06-06 12:05:00,1,203.84505000000001,203.631,203.631,204.27315000000004,0.2140500000000145,-1.0,-0.10500622899600187,2,stop
AAPL,2024-06-06 11:45:00,2024-06-06 12:10:00,2024-06-06 12:55:00,-1,195.66995,195.89,195.89,195.22985000000003,0.2200499999999863,-1.0,-0.11245978240398505,9,stop
SPY,2024-06-06 13:25:00,2024-06-06 13:45:00,2024-06-06 14:05:00,1,534.015,533.2401,533.2401,535.5648,0.7749000000000024,-1.0,-0.14510828347518373,4,stop
QQQ,2024-06-06 14:05:00,2024-06-06 14:40:00,2024-06-06 15:55:00,-1,463.29999999999995,463.41,463.97,461.9599999999998,0.6700000000000728,-0.16417910447769932,-0.02374271530327444,15,flatten
MSFT,2024-06-07 10:30:00,2024-06-07 10:35:00,2024-06-07 12:55:00,-1,424.16999999999996,426.02,426.02,420.4699999999999,1.8500000000000227,-1.0,-0.43614588490464273,28,stop
NVDA,2024-06-07 10:35:00,2024-06-07 10:40:00,2024-06-07 12:15:00,1,1191.32995,1201.0026500000001,1186.4936,1201.0026500000001,4.836350000000039,2.0,0.8119245218337772,19,target
AMD,2024-06-07 10:40:00,2024-06-07 10:45:00,2024-06-07 11:05:00,1,167.8791,166.8901,166.8901,169.8571,0.9890000000000043,-1.0,-0.5891144281807589,4,stop
IWM,2024-06-07 10:40:00,2024-06-07 10:50:00,2024-06-07 11:15:00,1,202.775,201.67,201.67,204.98500000000004,1.1050000000000182,-1.0,-0.5449389717667454,5,stop
SPY,2024-06-07 10:40:00,2024-06-07 11:00:00,2024-06-07 11:00:00,1,535.045,534.67,534.67,535.795,0.375,-1.0,-0.07008756272836865,0,stop
QQQ,2024-06-07 10:40:00,2024-06-07 11:00:00,2024-06-07 11:05:00,1,463.465,463.15,463.15,464.09499999999997,0.3149999999999977,-1.0,-0.06796629734715626,1,stop
GOOGL,2024-06-07 10:35:00,2024-06-07 11:05:00,2024-06-07 13:35:00,1,176.65,176.33,176.33,177.29,0.3199999999999932,-1.0,-0.18114916501556363,30,stop
AAPL,2024-06-07 10:40:00,2024-06-07 11:05:00,2024-06-07 11:05:00,1,195.16000000000003,195.05,195.05,195.38000000000005,0.11000000000001364,-1.0,-0.05636400901824842,0,stop
META,2024-06-07 10:30:00,2024-06-07 11:05:00,2024-06-07 15:55:00,1,494.82255,492.91,490.7001,503.0674499999999,4.122449999999958,-0.46393528120413174,-0.3865122961756601,58,flatten
AMZN,2024-06-10 10:30:00,2024-06-10 10:40:00,2024-06-10 10:40:00,1,185.965,186.155,185.87,186.155,0.09499999999999886,2.0,0.102169763127469,0,target
AAPL,2024-06-10 10:30:00,2024-06-10 10:45:00,2024-06-10 13:30:00,1,195.39,194.83,194.83,196.50999999999993,0.5599999999999739,-1.0,-0.2866062746302134,33,stop
MSFT,2024-06-10 10:50:00,2024-06-10 10:55:00,2024-06-10 13:20:00,1,426.44894999999997,425.62,425.62,428.1068499999999,0.8289499999999634,-1.0,-0.19438434541812413,29,stop
GOOGL,2024-06-10 10:55:00,2024-06-10 11:00:00,2024-06-10 14:35:00,1,173.43115,174.77345000000003,172.76,174.77345000000003,0.6711500000000115,2.0,0.7739670756954693,43,target
AMD,2024-06-10 10:55:00,2024-06-10 11:10:00,2024-06-10 14:30:00,1,163.985,160.14,160.14,171.67500000000007,3.8450000000000273,-1.0,-2.3447266518279273,40,stop
IWM,2024-06-10 11:00:00,2024-06-10 11:20:00,2024-06-10 11:50:00,-1,200.94,201.21,201.21,200.39999999999998,0.27000000000001023,-1.0,-0.13436846819946763,6,stop
GOOGL,2024-06-11 10:45:00,2024-06-11 10:50:00,2024-06-11 14:00:00,-1,174.49,175.47,175.47,172.53000000000003,0.9799999999999898,-1.0,-0.5616367700154677,38,stop
AMZN,2024-06-11 10:45:00,2024-06-11 10:50:00,2024-06-11 11:15:00,1,186.02749999999997,185.82,185.82,186.44249999999994,0.2074999999999818,-1.0,-0.11154264826435975,5,stop
NVDA,2024-06-11 10:55:00,2024-06-11 11:00:00,2024-06-11 11:40:00,1,120.985,120.0,120.0,122.955,0.9849999999999994,-1.0,-0.8141505145265937,8,stop
AMD,2024-06-11 11:00:00,2024-06-11 11:10:00,2024-06-11 12:45:00,-1,158.505,159.31,159.31,156.89499999999998,0.8050000000000068,-1.0,-0.5078704141825222,19,stop
QQQ,2024-06-11 10:45:00,2024-06-11 11:15:00,2024-06-11 15:55:00,1,464.515,468.05,462.03,469.485,2.4850000000000136,1.422535211267608,0.7610087941186022,56,flatten
MSFT,2024-06-11 11:30:00,2024-06-11 12:00:00,2024-06-11 12:25:00,1,428.0,427.45,427.45,429.1,0.5500000000000114,-1.0,-0.1285046728971989,5,stop
QQQ,2024-06-12 10:30:00,2024-06-12 10:35:00,2024-06-12 14:00:00,1,475.07500000000005,473.85,473.85,477.5250000000001,1.2250000000000227,-1.0,-0.257854023048997,41,stop
GOOGL,2024-06-12 10:30:00,2024-06-12 10:35:00,2024-06-12 10:35:00,1,178.11,177.56,177.56,179.21000000000004,0.5500000000000114,-1.0,-0.30879793386110344,0,stop
META,2024-06-12 10:35:00,2024-06-12 10:45:00,2024-06-12 11:20:00,-1,506.538,508.45,508.45,502.71400000000006,1.9119999999999777,-1.0,-0.3774642771124728,7,stop
AMZN,2024-06-12 10:30:00,2024-06-12 10:55:00,2024-06-12 13:50:00,1,187.615,186.52,186.52,189.805,1.0949999999999989,-1.0,-0.5836420328864956,35,stop
MSFT,2024-06-12 10:30:00,2024-06-12 11:15:00,2024-06-12 13:15:00,1,437.48,440.1,436.17,440.1,1.3100000000000023,2.0,0.5988845204352209,24,target
AMD,2024-06-12 10:35:00,2024-06-12 11:20:00,2024-06-12 11:30:00,-1,161.15494999999999,162.05,162.05,159.36484999999993,0.8950500000000261,-1.0,-0.5553971503823035,2,stop
NVDA,2024-06-12 11:15:00,2024-06-12 11:20:00,2024-06-12 15:55:00,-1,125.44999999999999,125.27,126.47,123.40999999999997,1.0200000000000102,0.1764705882352851,0.14348345954562983,55,flatten
AAPL,2024-06-12 11:05:00,2024-06-12 11:35:00,2024-06-12 11:35:00,1,216.78,216.62,216.62,217.1,0.1599999999999966,-1.0,-0.07380754682166094,0,stop
SPY,2024-06-12 13:05:00,2024-06-12 13:30:00,2024-06-12 13:30:00,1,542.8499999999999,542.42,542.42,543.7099999999998,0.42999999999995,-1.0,-0.0792115685732615,0,stop
AMD,2024-06-13 10:30:00,2024-06-13 10:35:00,2024-06-13 10:40:00,1,158.675,158.23,158.23,159.56500000000005,0.4450000000000216,-1.0,-0.28044745549079664,1,stop
NVDA,2024-06-13 10:35:00,2024-06-13 10:45:00,2024-06-13 10:45:00,1,128.37,128.29,128.29,128.53000000000003,0.0800000000000125,-1.0,-0.06231985666433942,0,stop
META,2024-06-13 10:50:00,2024-06-13 10:55:00,2024-06-13 12:15:00,1,504.5019,502.25,502.25,509.00569999999993,2.251899999999978,-1.0,-0.44636105433893863,16,stop
AAPL,2024-06-13 11:00:00,2024-06-13 11:05:00,2024-06-13 15:55:00,-1,213.40499999999997,214.57,214.57,211.07499999999993,1.1650000000000205,-1.0,-0.5459103582390388,58,stop
QQQ,2024-06-13 11:10:00,2024-06-13 11:15:00,2024-06-13 12:20:00,1,476.07500000000005,475.25,475.25,477.72500000000014,0.8250000000000455,-1.0,-0.1732920233156636,13,stop
IWM,2024-06-13 11:15:00,2024-06-13 11:25:00,2024-06-13 13:05:00,-1,201.09,201.62,201.62,200.03,0.5300000000000011,-1.0,-0.26356357849719086,20,stop
SPY,2024-06-13 11:25:00,2024-06-13 12:00:00,2024-06-13 12:15:00,1,540.7950000000001,540.43,540.43,541.5250000000003,0.3650000000001228,-1.0,-0.06749322756314735,3,stop
AMZN,2024-06-14 10:35:00,2024-06-14 10:45:00,2024-06-14 11:40:00,-1,183.2177,182.57310000000004,183.54,182.57310000000004,0.32229999999998427,2.0,0.3518219036697702,11,target
