start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1990-10-31,2010-09-30,444263.5764968468,396179.2809412427,0.058170090216932424,0.04781553782162162,-0.48932947010873784,-0.40604902012538957,0.891766288979251,False,1,185
1990-11-30,2010-10-31,456310.73639284034,406404.85357526946,0.06056417763410926,0.05013427185753505,-0.489046531455666,-0.404157455258783,0.8906318023282129,False,1,185
1990-12-31,2010-11-30,451877.57518748945,401971.69236991863,0.059691648416406284,0.04913737016600761,-0.48877343922749406,-0.4023162887336159,0.8895588416909951,False,1,185
1991-01-31,2010-12-31,477377.1981291755,424142.2960583141,0.06458292395477261,0.054001445585745156,-0.4885004804637363,-0.4004606855529209,0.8884846149345065,False,1,185
1991-02-28,2011-01-31,484094.12004749104,429604.4171343435,0.06582219511340526,0.05515507331890923,-0.4882321314703255,-0.3986212870616471,0.887439857960262,False,1,185
1991-03-31,2011-02-28,496287.98340972187,440863.28632208257,0.06802311013709561,0.057480958615025335,-0.4879753956395402,-0.397489579301179,0.8883215009421612,False,1,184
1991-04-30,2011-03-31,492214.1490256008,437668.5326881836,0.0672946592085426,0.05682793492978622,-0.4877186796000136,-0.39636108573951423,0.8891831605300313,False,1,183
1991-05-31,2011-04-30,502360.7155581307,448045.50249552797,0.06909657431483818,0.058929539678713505,-0.48745633716782955,-0.39585681219369884,0.891880054748593,False,1,182
1991-06-30,2011-05-31,492521.7890465646,439683.0507877766,0.06734990585388956,0.0572403434855242,-0.4871987829125073,-0.39474180811746706,0.892717968151065,False,1,181
1991-07-31,2011-06-30,480040.7805881456,429885.7457047374,0.06507669920422532,0.05521403608481035,-0.4869224484113611,-0.3942065437565697,0.8955192206338005,False,1,180
1991-08-31,2011-07-31,466310.8267119386,418006.95203336637,0.0624975095292577,0.05268515497482462,-0.48665190473371056,-0.3930441521093634,0.8964127103392096,False,1,179
1991-09-30,2011-08-31,437381.9006417879,393215.33530873584,0.056769080051503495,0.04713050591207146,-0.48638123785134424,-0.392544608958324,0.8990205921455718,False,1,178
1991-10-31,2011-09-30,403226.93503003515,363613.65736271534,0.04942092201278259,0.03994204326526307,-0.4860993682771416,-0.39202008740198835,0.901759346348306,False,1,177
1991-11-30,2011-10-31,443545.95681569504,401170.8220085007,0.05802515320463475,0.048955924442352305,-0.4858144198656308,-0.3914980189453995,0.904462808969303,False,1,176
1991-12-31,2011-11-30,438636.84527426347,398016.2385637886,0.05702643601225765,0.048237134473294585,-0.48551014305252704,-0.3909261876562208,0.9073935371638095,False,1,175
1992-01-31,2011-12-31,439702.4235649481,399376.85876898724,0.057244298969182816,0.04854796272378681,-0.4852302970388055,-0.38978313224029126,0.9082889640020272,False,1,174
1992-02-29,2012-01-31,455629.4909204271,415031.376088612,0.06043072413178585,0.05203876177911204,-0.4849384067136513,-0.389268989141039,0.910896648173932,False,1,173
1992-03-31,2012-02-29,471406.92389615986,430623.75959375995,0.06346473582741963,0.055368504523464646,-0.48464317592060147,-0.3887568547706426,0.9134862849163762,False,1,172
1992-04-30,2012-03-31,482778.5400708205,442320.4957345662,0.06558100745865825,0.05777702869276524,-0.48433480127392947,-0.3882163084173773,0.9161975088405558,False,1,171
1992-05-31,2012-04-30,475763.7776396421,437145.96692459047,0.06428230975358229,0.05672060213264807,-0.4840277893907109,-0.38769326008753957,0.9188298636213076,False,1,170
1992-06-30,2012-05-31,443524.87578246393,408706.15939249325,0.05802089144560929,0.05064685000999636,-0.4837147798242405,-0.3871649223456781,0.921495459914072,False,1,169
1992-07-31,2012-06-30,457894.7548555975,423216.22289437626,0.06087360760396199,0.053804167671565484,-0.4833891151706602,-0.3866115809173539,0.9242652780066076,False,1,168
1992-08-31,2012-07-31,460422.39633798134,426766.516044206,0.06136485937929792,0.054557804014375044,-0.4830683095418681,-0.38608666593544405,0.9269021651390962,False,1,167
1992-09-30,2012-08-31,466778.832409746,433951.7715316992,0.06258683437474866,0.05606132600262459,-0.4827325449779165,-0.3855308949299543,0.9296732015276334,False,1,166
1992-10-31,2012-09-30,474782.30621294666,442703.32426109206,0.06409887605840825,0.05785462578276235,-0.4823922311112442,-0.38497599044057307,0.9324343356269331,False,1,165
1992-11-30,2012-10-31,462040.3197762449,432113.99199610413,0.06167770082943336,0.05567949351259682,-0.48204436514137516,-0.3844135090998694,0.9352300513629775,False,1,164
1992-12-31,2012-11-30,460849.323488141,432238.98828026914,0.061447531040465186,0.05570552258241368,-0.48169939859013633,-0.38387389711076436,0.9379182440991299,False,1,163
1993-01-31,2012-12-31,461247.80528204504,433832.5121089407,0.06152461601625303,0.056036603792315454,-0.48135246694604983,-0.38334291707739987,0.9405627672172003,False,1,162
1993-02-28,2013-01-31,481153.00866548845,453842.6989042358,0.06528196801297015,0.060079617458298484,-0.48099716833859063,-0.3828026361626441,0.9432398649298698,False,1,161
1993-03-31,2013-02-28,483625.7756836524,457460.59677914367,0.06573641767730987,0.060788918186298835,-0.48063777402959096,-0.3822654707293641,0.9458978817505712,False,1,160
1993-04-30,2013-03-31,497640.1647706475,472011.775505598,0.06826340797097497,0.0635787480045551,-0.48027695201105014,-0.38173891332295373,0.9485001591926144,False,1,159
1993-05-31,2013-04-30,502865.2012469793,478354.51567445986,0.06918509324102651,0.06476446029842875,-0.47989773842138295,-0.38117695392726325,0.9512579404744271,False,1,158
1993-06-30,2013-05-31,510313.2657221054,486806.61016349663,0.07048045350735088,0.06631715216863521,-0.4795187960200241,-0.3806310533325242,0.9539368126647731,False,1,157
1993-07-31,2013-06-30,499256.3532572582,477613.2985281653,0.06854965971353111,0.06462681799908032,-0.47913111887788584,-0.3800771376208715,0.9566494154998954,False,1,156
1993-08-31,2013-07-31,520123.29254593106,499018.8775274352,0.07215455678401694,0.0685076645866376,-0.4787316248768325,-0.3795077282195507,0.9594242070659964,False,1,155
1993-09-30,2013-08-31,500873.28695485694,481875.58092055446,0.0688350010730745,0.0654150361290291,-0.47833668628886605,-0.3789660214156034,0.9620708340231074,False,1,154
1993-10-31,2013-09-30,512185.1296914026,494154.7444251228,0.07080266608350061,0.06764250546852657,-0.47792826046752124,-0.3784052658113878,0.9647971324799232,False,1,153
1993-11-30,2013-10-31,531240.315052744,513957.6916159794,0.07400941873079248,0.0711065683097174,-0.47751769118482323,-0.37785510725583216,0.9674674098575357,False,1,152
1993-12-31,2013-11-30,542671.5369296934,526516.0909269,0.07587193993059449,0.07322655132352196,-0.47709206726150366,-0.3772832775054171,0.9702297892861729,False,1,151
1994-01-31,2013-12-31,551599.1971314633,536694.2232950747,0.07729632212480753,0.07490357165266048,-0.4766603771616482,-0.3767130578988147,0.9729786157886007,False,1,150
1994-02-28,2014-01-31,528113.5544092396,515234.8890278249,0.07349214965556916,0.07132481264213664,-0.47623175831107,-0.3761670128295841,0.9756138329079226,False,1,149
1994-03-31,2014-02-28,547448.9626774543,535639.056991899,0.07663738950574994,0.07473137539562047,-0.47577941966091297,-0.37558012754074555,0.978427385033674,False,1,148
1994-04-30,2014-03-31,546888.7721981499,536784.5087711116,0.07654802129023386,0.07491828806826151,-0.47529303409264656,-0.3749297227191455,0.9815240978774797,False,1,147
1994-05-31,2014-04-30,545819.138004919,536530.1880947311,0.07637709642271906,0.07487682704262477,-0.47479894867990147,-0.3734303505638904,0.9829816339087322,False,1,146
1994-06-30,2014-05-31,553490.6078685442,544869.6415407014,0.07759478939706499,0.07622505567663973,-0.4742985931761805,-0.3719169904197295,0.9844243674503501,False,1,145
1994-07-31,2014-06-30,559499.286466286,551643.2235479353,0.07853547837221075,0.07730328252119856,-0.47377056989451793,-0.3703142701177674,0.9859587615062594,False,1,144
