label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target
ema|rth|trigger|c20|3R,2098,-1.7081130559133473,-2.280697030012091,4.685552297286283,0.14537654909437558,-3583.6211913062025,-16.697773456977682,0.0,25.210084033613466,-11.71477079796266,-0.6839230219256437,-1.0,-0.6839230219256437,0.8288846520495711,0.09342230695900858,0.0776930409914204,0.1999999999999998,ema,rth,trigger,c20,3R
ema|rth|trigger|c20|eod,2098,-1.7225234081504261,-2.3453534704149126,7.112717087937041,0.109628217349857,-3613.854110299594,-11.092574127448087,0.0,141.65470208183777,-11.71477079796266,-0.6311870829361292,-1.0,-0.6311870829361292,0.8632030505243089,0.0,0.13679694947569113,0.1999999999999998,ema,rth,trigger,c20,eod
ema|rth|trigger|c20|trail,2098,-1.5859661852016893,-1.6454022865538431,3.2483914570099364,0.19733079122974262,-3327.357056553144,-22.36290946798995,0.0,22.448979591836714,-11.71477079796266,-0.6291749285033363,-0.8615000000000009,-0.6291749285033363,0.9780743565300286,0.0,0.0219256434699714,0.1999999999999998,ema,rth,trigger,c20,trail
ema|rth|trigger|pullback|1R,2053,-1.834545836428334,-1.7097924476547455,5.934623357426583,0.25962006819288846,-3766.3226021873697,-14.006508213802148,0.0,39.695945945945944,-43.47222222222222,2056563394.5458696,-1.0,2056563394.5458696,0.7121285923039454,0.23964929371651242,0.04822211397954213,0.4339656113005359,ema,rth,trigger,pullback,1R
ema|rth|trigger|pullback|2R,2053,-1.882367677054072,-1.9596541786743527,7.160059551284323,0.18119824646858257,-3864.50084099201,-11.911934509423414,0.0,64.08125577100645,-43.47222222222222,2056563394.4968274,-1.0,2056563394.4968274,0.7856794934242571,0.1358986848514369,0.0784218217243059,0.4339656113005359,ema,rth,trigger,pullback,2R
ema|rth|trigger|pullback|3R,2053,-1.8254348852364914,-2.0304568527918843,8.1554156478665,0.15781782756941062,-3747.617819390517,-10.14179249498413,0.0,96.12188365650971,-43.47222222222222,2056563394.490734,-1.0,2056563394.490734,0.8090599123234291,0.09352167559668777,0.0974184120798831,0.4339656113005359,ema,rth,trigger,pullback,3R
ema|rth|trigger|pullback|eod,2053,-1.6507782312009036,-2.0952380952380945,15.403320626818484,0.1164150024354603,-3389.047708655455,-4.855890136426726,1.198471391461453e-06,552.3929471032745,-43.47222222222222,0.29231167355860943,-1.0,0.29231167355860943,0.8504627374573794,0.0,0.14953726254262056,0.4339656113005359,ema,rth,trigger,pullback,eod
ema|rth|trigger|pullback|trail,2053,-1.835330492450032,-1.5235042735042503,5.740463547255931,0.18655625913297613,-3767.933500999916,-14.486443980553027,0.0,75.99261311172667,-43.47222222222222,7540732448.910721,-0.8871969075787755,7540732448.910721,0.964929371651242,0.0,0.03507062834875792,0.4339656113005359,ema,rth,trigger,pullback,trail
sma|premkt|nextopen|atr|1R,1884,-0.3177303196575864,-1.4176081790202022,5.2438485131585555,0.47611464968152867,-598.6039222348928,-2.629958962202553,0.008539517588227685,22.48123271434217,-20.79207920792079,-0.04858852851922196,-1.0,-0.04858852851922196,0.5180467091295117,0.4697452229299363,0.012208067940552018,0.44702492417349105,sma,premkt,nextopen,atr,1R
sma|premkt|nextopen|atr|2R,1884,-0.3054406561032958,-2.5924640533173173,7.141896594373228,0.3317409766454352,-575.4501960986092,-1.8563238106257178,0.06340741719116605,42.50288924558588,-20.79207920792079,-0.04350143138118447,-1.0,-0.04350143138118447,0.6523354564755839,0.2935244161358811,0.054140127388535034,0.44702492417349105,sma,premkt,nextopen,atr,2R
sma|premkt|nextopen|atr|3R,1884,-0.35556885745323996,-2.831013444477959,8.316694096886469,0.2770700636942675,-669.8917274419041,-1.8557242278249597,0.06349287563196926,50.610290556900715,-21.25144462279294,-0.03445201969810416,-1.0,-0.03445201969810416,0.6990445859872612,0.19745222929936307,0.1035031847133758,0.44702492417349105,sma,premkt,nextopen,atr,3R
sma|premkt|nextopen|atr|eod,1884,-0.02817031140968448,-3.015137806731066,15.849547477435399,0.23195329087048833,-53.07286669584556,-0.07714632278279213,0.9385071425249658,233.39140534262484,-21.25144462279294,0.049915577263798666,-1.0,0.049915577263798666,0.7393842887473461,0.0,0.2606157112526539,0.44702492417349105,sma,premkt,nextopen,atr,eod
sma|premkt|nextopen|atr|trail,1884,-0.19958633621549854,-1.0375575278070814,6.074175915892788,0.35403397027600847,-376.02065742999923,-1.4262113545278952,0.15380734309151434,140.9239030612245,-20.79207920792079,-0.033706310175849,-0.32731603423786837,-0.033706310175849,0.994692144373673,0.0,0.005307855626326964,0.44702492417349105,sma,premkt,nextopen,atr,trail
sma|premkt|nextopen|c20|1R,1930,-0.11877995978375927,-0.8347600219109241,3.489563057361957,0.47253886010362695,-229.2453223826554,-1.495377279784335,0.13481600667629312,8.598452278589864,-8.62068965517242,-0.05343626943005184,-1.0,-0.05343626943005184,0.5041450777202072,0.4564766839378238,0.039378238341968914,0.19999999999999976,sma,premkt,nextopen,c20,1R
sma|premkt|nextopen|c20|2R,1930,-0.15118069402202122,-1.3898708453582709,4.63292489376145,0.33575129533678755,-291.77873946250094,-1.4335727247650178,0.15169423166223983,16.806722689075638,-8.62068965517242,-0.04575103626943011,-1.0,-0.04575103626943011,0.6326424870466322,0.2839378238341969,0.08341968911917098,0.19999999999999976,sma,premkt,nextopen,c20,2R
sma|premkt|nextopen|c20|3R,1930,-0.1621379865892661,-1.5866722052289006,5.380881550631809,0.2751295336787565,-312.92631411728354,-1.3237622686261254,0.18558201087105752,23.809523809523835,-8.62068965517242,-0.04747616580310885,-1.0,-0.04747616580310885,0.6911917098445596,0.19533678756476683,0.11347150259067358,0.19999999999999976,sma,premkt,nextopen,c20,3R
sma|premkt|nextopen|c20|eod,1930,0.29163840999962204,-1.753234627594208,12.318471212911861,0.19378238341968912,562.8621312992706,1.040079564358476,0.2983029370670185,209.99999999999997,-14.037854889589896,0.34459404145077915,-1.0,0.34459404145077915,0.7689119170984456,0.0,0.23108808290155441,0.19999999999999976,sma,premkt,nextopen,c20,eod
sma|premkt|nextopen|c20|trail,1930,-0.10825363038541126,-0.6748488017935428,3.3288197341163963,0.37927461139896373,-208.92950664384372,-1.4286664523460406,0.15310012444312093,25.286448044251287,-8.405172413793094,-0.007462176165801946,-0.34999999999999887,-0.007462176165801946,0.9730569948186528,0.0,0.02694300518134715,0.19999999999999976,sma,premkt,nextopen,c20,trail
sma|premkt|nextopen|pullback|1R,1296,0.1451644193214361,-0.11262287858759823,5.832601374799833,0.48148148148148145,188.13308744058116,0.895984271812343,0.37026116348663773,42.89285714285713,-35.91644204851752,-0.02842707877042078,-0.3348729978795171,-0.02842707877042078,0.4868827160493827,0.46219135802469136,0.05092592592592592,0.4423344907407408,sma,premkt,nextopen,pullback,1R
sma|premkt|nextopen|pullback|2R,1296,0.11668358028852688,-0.8037371562937767,7.856979295575818,0.35108024691358025,151.22192005393083,0.534634079124058,0.5929029133672965,84.00000000000001,-35.91644204851752,0.0002945074578006089,-1.0,0.0002945074578006089,0.6080246913580247,0.29398148148148145,0.09799382716049383,0.4423344907407408,sma,premkt,nextopen,pullback,2R
sma|premkt|nextopen|pullback|3R,1296,0.2009444652704907,-1.0482226363348668,9.686505326195224,0.29398148148148145,260.42402699055594,0.7468122409611185,0.45517690554451407,126.00000000000003,-35.91644204851752,0.02424944624538101,-1.0,0.02424944624538101,0.6643518518518519,0.20910493827160495,0.12654320987654322,0.4423344907407408,sma,premkt,nextopen,pullback,3R
sma|premkt|nextopen|pullback|eod,1296,0.5413354911091343,-1.2673898477250645,13.999803833390084,0.2052469135802469,701.570796477438,1.392025053483178,0.1639148114420823,201.82701446826482,-35.91644204851752,0.5439119558850704,-1.0,0.5439119558850704,0.7523148148148148,0.0,0.24768518518518517,0.4423344907407408,sma,premkt,nextopen,pullback,eod
